id,job_title,department,p_start,start_month,p_end,end_month
971,Frontend Engineer II,IT Department,2013.0,9,2019.0,1
971,Sr Frontend Engineer,IT Department,2019.0,1,-99.0,4
972,Associate Backend Engineer,Analytics Department,2011.0,7,2017.0,12
972,Backend Engineer,Analytics Department,2017.0,12,-99.0,3
973,Associate Backend Engineer,Analytics Department,2007.0,2,2013.0,8
973,Backend Engineer,Analytics Department,2013.0,8,2018.0,9
973,Backend Engineer II,Analytics Department,2018.0,9,-99.0,3
974,Data Analyst II,Analytics Department,2017.0,10,-99.0,9
975,Associate Data Analyst,Analytics Department,2006.0,2,2012.0,9
975,Data Analyst,Analytics Department,2012.0,9,2017.0,8
975,Data Analyst II,Analytics Department,2017.0,8,-99.0,6
976,Jr Data Analyst,Analytics Department,2015.0,7,-99.0,2
977,Backend Engineer II,Analytics Department,2016.0,1,-99.0,4
978,Data Analyst II,Analytics Department,2012.0,8,2018.0,6
978,Data Scientist,Analytics Department,2018.0,6,-99.0,3
979,Associate Backend Engineer,Analytics Department,2008.0,3,2014.0,12
979,Backend Engineer,Analytics Department,2014.0,12,2019.0,3
979,Backend Engineer II,Analytics Department,2019.0,3,-99.0,2
980,Sr Manager,Administration Department,2014.0,2,-99.0,9
981,Associate Frontend Engineer,IT Department,2011.0,1,2017.0,11
981,Frontend Engineer,IT Department,2017.0,11,-99.0,2
982,Backend Engineer,Analytics Department,2008.0,2,2014.0,9
982,Backend Engineer II,Analytics Department,2014.0,9,2019.0,6
982,Sr Backend Engineer,Analytics Department,2019.0,6,-99.0,1
983,Associate Data Analyst,Administration Department,2010.0,11,2016.0,6
983,Data Analyst,Administration Department,2016.0,6,-99.0,1
984,Frontend Engineer II,IT Department,2011.0,7,2017.0,1
984,Sr Frontend Engineer,IT Department,2017.0,1,-99.0,11
985,Sr Manager,Administration Department,2016.0,11,-99.0,9
986,Data Analyst,Analytics Department,2008.0,9,2014.0,6
986,Data Analyst II,Analytics Department,2014.0,6,2019.0,7
986,Data Scientist,Analytics Department,2019.0,7,-99.0,8
987,Data Analyst II,Analytics Department,2011.0,3,2017.0,10
987,Data Scientist,Analytics Department,2017.0,10,-99.0,2
988,Associate Data Analyst,Analytics Department,2013.0,12,2019.0,4
988,Data Analyst,Analytics Department,2019.0,4,-99.0,7
989,Backend Engineer II,Analytics Department,2016.0,10,-99.0,8
990,Associate Backend Engineer,Analytics Department,2015.0,9,-99.0,10
991,Sr Manager,Administration Department,2011.0,1,2017.0,10
991,,Administration Department,2017.0,10,-99.0,1
992,Backend Engineer II,IT Department,2011.0,8,2017.0,9
992,Team Lead,IT Department,2017.0,9,-99.0,4
993,Backend Engineer II,IT Department,2017.0,2,-99.0,1
994,Associate Backend Engineer,Analytics Department,2006.0,7,2012.0,12
994,Backend Engineer,Analytics Department,2012.0,12,2017.0,12
994,Backend Engineer II,Analytics Department,2017.0,12,-99.0,3
995,Associate Manager,Administration Department,2010.0,2,2016.0,12
995,Assistant Manager,Administration Department,2016.0,12,-99.0,5
996,Associate Backend Engineer,Analytics Department,2008.0,9,2014.0,9
996,Backend Engineer,Analytics Department,2014.0,9,2019.0,3
996,Backend Engineer II,Analytics Department,2019.0,3,-99.0,4
997,Associate Backend Engineer,Analytics Department,2012.0,1,2018.0,11
997,Backend Engineer,Analytics Department,2018.0,11,-99.0,12
998,Frontend Engineer II,IT Department,2010.0,8,2016.0,9
998,Sr Frontend Engineer,IT Department,2016.0,9,-99.0,2
999,Associate Data Analyst,Analytics Department,2008.0,12,2014.0,8
999,Data Analyst,Analytics Department,2014.0,8,2019.0,12
999,Data Analyst II,Analytics Department,2019.0,12,-99.0,7
1000,Associate Backend Engineer,IT Department,2015.0,7,-99.0,9
