id,degree_type,degree,major,edu_start,start_month,start_day,edu_end,end_month,end_day
921,Masters's Degree,Master of Business Administration,Finance,1988,8,17,1990,12,27
922,Bachelor's Degree,Bachelor of Engineering,Engineering,1993,8,16,1998,7,10
922,Masters's Degree,Master of Science,Data Science,1998,8,24,2002,12,16
923,Bachelor's Degree,Bachelor of Technology,Engineering,1997,8,18,2001,5,14
923,Masters's Degree,Master of Philosphy,English,2001,8,13,2002,12,18
924,Bachelor's Degree,Bachelor of Business Administration,Finance,2000,8,27,2003,12,9
924,Masters's Degree,Master of Business Administration,Operations,2004,8,13,2006,12,27
925,Bachelor's Degree,Bachelor of Technology,Engineering,1987,1,6,1991,5,13
925,Masters's Degree,Master of Business Administration,Finance,1991,8,23,1993,5,6
926,Bachelor's Degree,Bachelor of Business Administration,HR,1997,2,14,2001,4,11
927,Bachelor's Degree,Bachelor of Business Administration,HR,1991,1,28,1995,5,13
928,Bachelor's Degree,Bachelor of Science,Biology,1984,1,1,1989,7,8
929,Bachelor's Degree,Bachelor of Business Administration,Finance,1990,8,13,1994,4,8
929,Masters's Degree,Master of Science,Business Analytics,1994,8,25,1995,12,13
930,Bachelor's Degree,Bachelor of Engineering,Engineering,2008,1,27,2013,7,13
931,Bachelor's Degree,Bachelor of Technology,Engineering,1990,1,16,1994,12,8
932,Bachelor's Degree,Bachelor of Arts,Mathematics,2005,1,24,2009,12,12
933,Bachelor's Degree,Bachelor of Business Administration,HR,1998,8,7,2002,12,15
934,Bachelor's Degree,Bachelor of Technology,Engineering,1988,1,4,1991,12,12
935,Bachelor's Degree,Bachelor of Business Administration,Engineering,1997,9,13,2000,12,16
935,PhD Degree,PhD,Management Studies,2001,1,5,2005,12,8
936,Bachelor's Degree,Bachelor of Arts,Mathematics,1982,8,7,1985,12,11
936,Masters's Degree,Master of Business Administration,Operations,1986,8,28,1988,12,7
937,Bachelor's Degree,Bachelor of Business Administration,HR,1984,1,24,1988,5,13
937,PhD Degree,PhD,Sociology,1988,8,22,1992,12,8
938,Bachelor's Degree,Bachelor of Business Administration,Finance,1990,8,22,1994,5,10
938,Masters's Degree,Master of Philosphy,Regional Studies,1994,8,20,1996,12,22
939,Bachelor's Degree,Bachelor of Business Administration,Operations,1983,1,2,1987,12,10
940,Bachelor's Degree,Bachelor of Engineering,Engineering,1988,8,12,1992,5,9
940,Masters's Degree,Master of Science,Computer Science,1992,8,13,1994,12,12
940,PhD Degree,Doctor of Philosophy PhD,Comparative Literature,1995,1,13,1998,12,16
941,Bachelor's Degree,Bachelor of Arts,Commerce,2004,8,22,2008,12,20
942,Bachelor's Degree,Bachelor of Arts,History,2007,8,8,2010,12,20
943,Bachelor's Degree,Bachelor of Arts,Economics,1989,2,19,1993,12,14
943,Masters's Degree,Master of Science,Business Analytics,1994,8,20,1996,4,19
944,Bachelor's Degree,Bachelor of Business Administration,Engineering,1997,1,13,2001,12,17
944,Masters's Degree,Master of Business Administration,Operations,2002,8,17,2004,5,13
945,Bachelor's Degree,Bachelor of Arts,Mathematics,1999,9,8,2002,12,17
946,Bachelor's Degree,Bachelor of Business Administration,Finance,1982,9,22,1986,5,19
947,Bachelor's Degree,Bachelor of Business Administration,Finance,1994,8,1,1997,12,11
948,Bachelor's Degree,Bachelor of Science,Biology,2001,8,17,2004,12,11
949,Bachelor's Degree,Bachelor of Business Administration,Engineering,1982,9,13,1986,12,11
949,PhD Degree,PhD,Communication,1987,8,19,1991,5,20
950,Bachelor's Degree,Bachelor of Technology,Engineering,1982,8,9,1988,7,12
950,Masters's Degree,Master of Philosphy,History,1988,8,27,1990,12,9
951,Bachelor's Degree,Bachelor of Science,Physics,2001,1,17,2005,12,7
951,Masters's Degree,Master of Science,Computer Science,2006,8,6,2008,5,17
952,Bachelor's Degree,Bachelor of Technology,Engineering,2006,8,28,2009,12,7
952,PhD Degree,Doctor of Philosophy PhD,English Language Studies,2010,8,12,2013,12,15
953,Bachelor's Degree,Bachelor of Business Administration,Finance,1985,5,28,1989,5,17
954,Bachelor's Degree,Bachelor of Science,Biology,1989,8,10,1993,5,18
955,Bachelor's Degree,Bachelor of Engineering,Engineering,2004,8,23,2007,12,10
956,Bachelor's Degree,Bachelor of Business Administration,HR,1989,2,16,1992,12,16
956,PhD Degree,PhD,Management Studies,1993,8,11,1997,12,12
957,Bachelor's Degree,Bachelor of Business Administration,Finance,1985,2,22,1988,12,20
957,Masters's Degree,Master of Business Administration,Operations,1989,9,17,1992,4,22
958,Bachelor's Degree,Bachelor of Arts,History,2001,1,7,2007,7,17
959,Bachelor's Degree,Bachelor of Technology,Engineering,1993,1,18,1997,5,19
960,Bachelor's Degree,Bachelor of Business Administration,HR,2002,8,23,2005,12,13
961,Bachelor's Degree,Bachelor of Business Administration,Finance,2000,9,12,2004,4,20
961,Masters's Degree,Master of Science,Managament,2004,8,17,2005,12,12
962,Bachelor's Degree,Bachelor of Arts,History,2006,1,6,2010,5,15
963,Bachelor's Degree,Bachelor of Engineering,Engineering,2005,2,28,2008,12,9
964,Bachelor's Degree,Bachelor of Science,Chemistry,1995,2,11,2000,7,9
964,Masters's Degree,Master of Business Administration,Finance,2000,8,16,2004,4,11
965,Bachelor's Degree,Bachelor of Arts,Geography,2006,1,22,2009,12,9
966,Bachelor's Degree,Bachelor of Technology,Engineering,1998,1,19,2002,5,7
966,Masters's Degree,Master of Philosphy,History,2002,8,25,2004,5,19
967,Bachelor's Degree,Bachelor of Science,Biology,1999,1,17,2002,12,12
967,PhD Degree,PhD,Management Studies,2003,2,1,2008,5,12
968,Bachelor's Degree,Bachelor of Technology,Engineering,1994,1,15,1998,5,14
969,Bachelor's Degree,Bachelor of Technology,Engineering,1999,8,18,2002,12,8
970,Bachelor's Degree,Bachelor of Technology,Engineering,1992,8,4,1995,12,18
970,Masters's Degree,Master of Science,Computer Science,1996,9,9,1998,12,4
971,Bachelor's Degree,Bachelor of Business Administration,HR,1998,2,11,2001,12,13
971,Masters's Degree,Master of Science,Computer Science,2002,8,7,2004,7,11
972,Bachelor's Degree,Bachelor of Technology,Engineering,1998,1,18,2002,5,12
973,Bachelor's Degree,Bachelor of Business Administration,HR,2006,1,22,2010,5,14
974,Bachelor's Degree,Bachelor of Technology,Engineering,1993,2,1,1996,12,14
975,Bachelor's Degree,Bachelor of Engineering,Engineering,1993,8,26,1997,12,13
976,Bachelor's Degree,Bachelor of Science,Biology,1981,9,17,1984,12,16
977,Bachelor's Degree,Bachelor of Business Administration,HR,2005,9,11,2008,12,7
978,Bachelor's Degree,Bachelor of Arts,Economics,1993,8,26,1998,7,11
979,Bachelor's Degree,Bachelor of Engineering,Engineering,1990,5,28,1994,5,19
980,Bachelor's Degree,Bachelor of Science,Biology,1988,1,15,1993,7,9
980,Masters's Degree,Master of Science,Data Science,1993,8,13,1997,5,15
980,PhD Degree,PhD,Sociology,1997,8,25,2001,12,9
981,Bachelor's Degree,Bachelor of Business Administration,Operations,1991,8,19,1995,5,9
981,PhD Degree,Doctor of Philosophy PhD,Comparative Literature,1995,8,24,1999,12,9
982,Bachelor's Degree,Bachelor of Business Administration,Marketing,1990,8,16,1995,4,18
982,PhD Degree,Doctor of Philosophy PhD,English Language Studies,1996,2,4,2000,5,19
983,Bachelor's Degree,Bachelor of Technology,Engineering,2005,8,25,2008,12,12
983,Masters's Degree,Master of Science,Managament,2009,8,10,2011,12,25
984,Bachelor's Degree,Bachelor of Science,Physics,1989,1,9,1993,12,10
984,Masters's Degree,Master of Business Administration,Finance,1994,8,23,1996,12,9
985,Bachelor's Degree,Bachelor of Technology,Engineering,1987,9,2,1991,4,17
986,Bachelor's Degree,Bachelor of Business Administration,Engineering,1995,1,11,1999,5,12
986,Masters's Degree,Master of Business Administration,HR,1999,8,20,2000,5,11
987,Bachelor's Degree,Bachelor of Arts,Economics,2000,5,24,2004,12,12
988,Bachelor's Degree,Bachelor of Arts,Mathematics,1994,2,3,1998,5,14
988,PhD Degree,PhD,Sociology,1998,8,6,2003,5,13
989,Bachelor's Degree,Bachelor of Science,Chemistry,1985,8,7,1989,4,14
990,Bachelor's Degree,Bachelor of Engineering,Engineering,2000,1,28,2004,12,13
991,Bachelor's Degree,Bachelor of Technology,Engineering,1997,1,4,2000,12,8
992,Bachelor's Degree,Bachelor of Technology,Engineering,2005,8,7,2011,7,13
993,Bachelor's Degree,Bachelor of Business Administration,Operations,2007,1,10,2010,12,9
994,Bachelor's Degree,Bachelor of Business Administration,Finance,1983,1,20,1987,4,16
995,Bachelor's Degree,Bachelor of Arts,Commerce,1991,9,8,1995,5,8
995,Masters's Degree,Master of Philosphy,Economics,1995,8,18,1997,12,8
996,Bachelor's Degree,Bachelor of Business Administration,Finance,1986,8,2,1990,4,17
996,Masters's Degree,Master of Science,Business Analytics,1990,8,19,1991,12,2
997,Bachelor's Degree,Bachelor of Arts,Mathematics,1996,1,12,1999,12,20
998,Bachelor's Degree,Bachelor of Arts,History,1998,2,11,2002,5,19
999,Bachelor's Degree,Bachelor of Technology,Engineering,1997,1,17,2001,5,13
999,Masters's Degree,Master of Science,Managament,2001,8,7,2003,5,17
1000,Bachelor's Degree,Bachelor of Arts,Geography,2005,8,17,2009,4,20
1000,PhD Degree,PhD,Communication,2009,8,27,2013,12,18
