id,start_year,start_month,end_year,end_month,job_title,department
982,2003.0,9,2008.0,2,Backend Engineer,Analytics Department
983,2004.0,12,2010.0,11,Associate Data Analyst,Administration Department
984,1998.0,12,2004.0,12,Associate Frontend Engineer,IT Department
984,2005.0,12,2010.0,8,Frontend Engineer,IT Department
984,2010.0,8,2011.0,7,Frontend Engineer II,IT Department
985,1993.0,12,1999.0,9,Associate Manager,Administration Department
985,1999.0,9,2004.0,5,Assistant Manager,Administration Department
985,2004.0,5,2016.0,11,Manager,Administration Department
986,1996.0,12,2002.0,1,Associate Data Analyst,Analytics Department
986,2003.0,1,2008.0,9,Data Analyst,Analytics Department
987,1988.0,12,1994.0,2,Associate Data Analyst,Analytics Department
987,1994.0,2,1999.0,5,Data Analyst,Analytics Department
987,1999.0,5,2011.0,3,Data Analyst II,Analytics Department
988,2009.0,5,2013.0,12,Associate Data Analyst,Analytics Department
989,1993.0,5,1999.0,7,Associate Backend Engineer,Analytics Department
989,1999.0,7,2004.0,1,Backend Engineer,Analytics Department
989,2004.0,1,2016.0,10,Backend Engineer II,Analytics Department
990,2011.0,12,2015.0,9,Associate Backend Engineer,Analytics Department
991,1988.0,5,1994.0,8,Associate Manager,Administration Department
991,1994.0,8,1999.0,7,Assistant Manager,Administration Department
991,1999.0,7,2011.0,1,Manager,Administration Department
992,1998.0,12,2004.0,8,Associate Frontend Engineer,IT Department
992,2005.0,8,2010.0,10,Frontend Engineer,IT Department
992,2010.0,10,2011.0,8,Backend Engineer II,IT Department
993,1993.0,7,1999.0,2,Associate Backend Engineer,IT Department
993,2000.0,2,2005.0,11,Backend Engineer,IT Department
993,2005.0,11,2017.0,2,Backend Engineer II,IT Department
994,2000.0,5,2006.0,7,Associate Backend Engineer,Analytics Department
995,2006.0,5,2010.0,2,Associate Manager,Administration Department
996,2002.0,12,2008.0,9,Associate Backend Engineer,Analytics Department
997,2008.0,12,2012.0,1,Associate Backend Engineer,Analytics Department
998,1993.0,12,1999.0,2,Associate Frontend Engineer,IT Department
998,2000.0,2,2005.0,12,Frontend Engineer,IT Department
998,2006.0,12,2010.0,8,Frontend Engineer II,IT Department
999,2002.0,12,2008.0,12,Associate Data Analyst,Analytics Department
1000,2011.0,12,2015.0,7,Associate Backend Engineer,IT Department
