id,degree_type,degree,major,edu_start,start_month,start_day,edu_end,end_month,end_day
922,Masters's Degree,Master of Science,Managament,1994,8,1,1995,7,27
923,Bachelor's Degree,Bachelor of Science,Biology,1986,5,19,1990,12,8
923,Masters's Degree,Master of Science,Data Science,1991,8,2,1993,7,19
924,Bachelor's Degree,Bachelor of Business Administration,Finance,1995,9,10,1998,12,13
925,Bachelor's Degree,Bachelor of Arts,Commerce,1999,9,12,2003,5,11
926,Bachelor's Degree,Bachelor of Engineering,Engineering,2004,8,22,2008,5,20
927,Bachelor's Degree,Bachelor of Business Administration,Operations,2002,1,6,2005,12,14
928,Bachelor's Degree,Bachelor of Engineering,Engineering,1998,8,25,2003,7,8
929,Bachelor's Degree,Bachelor of Science,Chemistry,1990,8,13,1993,12,15
930,Bachelor's Degree,Bachelor of Technology,Engineering,1993,2,1,1996,12,14
931,Bachelor's Degree,Bachelor of Technology,Engineering,1987,1,6,1991,5,13
931,Masters's Degree,Master of Business Administration,Finance,1991,8,23,1993,5,6
932,Bachelor's Degree,Bachelor of Engineering,Engineering,1997,9,28,2001,12,12
933,Bachelor's Degree,Bachelor of Technology,Engineering,1991,1,16,1995,4,19
933,Masters's Degree,Master of Business Administration,Finance,1995,8,6,1996,5,16
934,Bachelor's Degree,Bachelor of Arts,History,2007,8,8,2010,12,20
935,Bachelor's Degree,Bachelor of Engineering,Engineering,1989,1,11,1992,12,20
935,Masters's Degree,Master of Business Administration,Marketing,1993,9,5,1995,5,11
935,PhD Degree,PhD,Management Studies,1996,1,5,2000,12,8
936,Bachelor's Degree,Bachelor of Arts,Mathematics,1997,9,16,2001,12,16
937,Bachelor's Degree,Bachelor of Business Administration,Engineering,2006,9,7,2010,12,10
937,Masters's Degree,Master of Business Administration,Finance,2011,8,22,2013,12,7
937,PhD Degree,PhD,Sociology,2014,8,22,2017,12,8
938,Bachelor's Degree,Bachelor of Business Administration,Engineering,2003,8,5,2007,12,8
939,Bachelor's Degree,Bachelor of Science,Physics,2005,1,4,2009,5,18
940,Bachelor's Degree,Bachelor of Science,Biology,1982,8,11,1986,12,14
940,PhD Degree,Doctor of Philosophy PhD,Comparative Literature,1987,1,13,1990,12,16
941,Bachelor's Degree,Bachelor of Engineering,Engineering,2001,1,27,2005,5,11
942,Bachelor's Degree,Bachelor of Business Administration,HR,1997,9,5,2000,12,12
942,Masters's Degree,Master of Business Administration,Finance,2001,8,2,2003,12,5
943,Bachelor's Degree,Bachelor of Technology,Engineering,1993,8,20,1997,12,19
943,Masters's Degree,Master of Science,Managament,1998,8,9,2000,12,20
944,Bachelor's Degree,Bachelor of Business Administration,Finance,1996,9,2,1999,12,16
944,Masters's Degree,Master of Business Administration,HR,2000,9,10,2002,12,2
945,Bachelor's Degree,Bachelor of Business Administration,Engineering,1999,8,6,2003,4,10
946,Bachelor's Degree,Bachelor of Arts,Economics,2001,5,24,2005,12,12
947,Bachelor's Degree,Bachelor of Arts,Mathematics,2000,1,10,2006,7,12
947,Masters's Degree,Master of Business Administration,Operations,2006,8,25,2007,5,10
948,Bachelor's Degree,Bachelor of Business Administration,HR,1993,9,26,1997,12,16
949,Bachelor's Degree,Bachelor of Business Administration,Finance,1997,8,19,2001,5,10
949,PhD Degree,PhD,Communication,2001,8,19,2006,5,20
950,Bachelor's Degree,Bachelor of Arts,Economics,2003,8,5,2007,5,9
950,Masters's Degree,Master of Science,Data Science,2007,8,26,2009,12,5
951,Bachelor's Degree,Bachelor of Science,Physics,1988,5,19,1992,4,16
951,Masters's Degree,Master of Science,Data Science,1992,8,14,1993,7,19
952,Bachelor's Degree,Bachelor of Science,Biology,1999,1,25,2003,12,8
952,PhD Degree,Doctor of Philosophy PhD,English Language Studies,2004,8,12,2007,12,15
953,Bachelor's Degree,Bachelor of Arts,Mathematics,1998,1,20,2002,5,11
953,Masters's Degree,Master of Business Administration,Operations,2002,8,12,2004,12,20
954,Bachelor's Degree,Bachelor of Business Administration,HR,1983,1,2,1987,4,14
955,Bachelor's Degree,Bachelor of Business Administration,HR,1996,1,4,2000,4,16
956,Bachelor's Degree,Bachelor of Business Administration,Engineering,2004,1,11,2008,12,14
956,PhD Degree,PhD,Management Studies,2009,8,11,2013,12,12
957,Bachelor's Degree,Bachelor of Arts,Mathematics,2007,8,1,2011,5,18
958,Bachelor's Degree,Bachelor of Arts,Commerce,1994,8,12,1997,12,15
959,Bachelor's Degree,Bachelor of Engineering,Engineering,1994,2,28,1997,12,17
960,Bachelor's Degree,Bachelor of Business Administration,Engineering,1985,1,9,1989,12,11
961,Bachelor's Degree,Bachelor of Business Administration,Engineering,1995,5,13,1999,5,10
962,Bachelor's Degree,Bachelor of Business Administration,Operations,1987,1,2,1991,12,8
963,Bachelor's Degree,Bachelor of Business Administration,Finance,1985,2,22,1988,12,20
963,Masters's Degree,Master of Business Administration,Operations,1989,9,17,1992,4,22
964,Bachelor's Degree,Bachelor of Technology,Engineering,1996,8,14,1999,12,15
965,Bachelor's Degree,Bachelor of Business Administration,Marketing,1990,8,16,1995,4,18
966,Bachelor's Degree,Bachelor of Arts,Mathematics,1998,8,23,2003,7,11
967,Bachelor's Degree,Bachelor of Engineering,Engineering,2001,9,26,2005,5,14
967,PhD Degree,PhD,Management Studies,2006,2,1,2011,5,12
968,Bachelor's Degree,Bachelor of Business Administration,Operations,1990,9,21,1993,12,20
968,Masters's Degree,Master of Philosphy,English,1994,8,8,1996,12,21
969,Bachelor's Degree,Bachelor of Science,Biology,1986,8,2,1989,12,17
970,Bachelor's Degree,Bachelor of Technology,Engineering,1984,1,16,1989,7,16
970,Masters's Degree,Master of Science,Data Science,1989,8,7,1993,5,16
971,Bachelor's Degree,Bachelor of Business Administration,HR,1985,1,12,1988,12,16
972,Bachelor's Degree,Bachelor of Business Administration,Engineering,2002,8,28,2006,4,20
972,Masters's Degree,Master of Business Administration,Finance,2006,8,27,2007,12,28
973,Bachelor's Degree,Bachelor of Arts,Commerce,1996,1,11,2000,5,7
973,Masters's Degree,Master of Business Administration,Operations,2000,8,24,2001,5,11
974,Bachelor's Degree,Bachelor of Engineering,Engineering,1988,8,5,1992,5,11
975,Bachelor's Degree,Bachelor of Arts,Geography,1997,1,19,2000,12,8
976,Bachelor's Degree,Bachelor of Engineering,Engineering,2009,2,1,2013,5,15
976,Masters's Degree,Master of Business Administration,HR,2013,8,22,2015,7,1
977,Bachelor's Degree,Bachelor of Technology,Engineering,1986,2,1,1990,5,19
978,Bachelor's Degree,Bachelor of Technology,Engineering,1983,8,16,1987,4,14
979,Bachelor's Degree,Bachelor of Science,Biology,1997,9,26,2001,4,12
980,Bachelor's Degree,Bachelor of Business Administration,Finance,1983,8,20,1986,12,9
980,PhD Degree,PhD,Sociology,1987,8,25,1990,12,9
981,Bachelor's Degree,Bachelor of Technology,Engineering,1999,2,4,2003,12,11
981,PhD Degree,Doctor of Philosophy PhD,Comparative Literature,2004,8,24,2007,12,9
982,Bachelor's Degree,Bachelor of Technology,Engineering,1984,1,27,1988,5,7
982,Masters's Degree,Master of Business Administration,Finance,1988,8,4,1990,5,27
982,PhD Degree,Doctor of Philosophy PhD,English Language Studies,1991,2,4,1995,5,19
983,Bachelor's Degree,Bachelor of Arts,Mathematics,1994,9,5,1999,7,8
983,Masters's Degree,Master of Science,Business Analytics,1999,8,12,2003,12,5
984,Bachelor's Degree,Bachelor of Technology,Engineering,1989,8,5,1994,7,12
984,Masters's Degree,Master of Business Administration,Finance,1994,8,23,1998,12,5
985,Bachelor's Degree,Bachelor of Business Administration,Finance,1990,1,19,1993,12,10
986,Bachelor's Degree,Bachelor of Engineering,Engineering,1992,8,1,1995,12,9
987,Bachelor's Degree,Bachelor of Business Administration,Operations,1985,8,2,1988,12,11
988,Bachelor's Degree,Bachelor of Business Administration,Finance,1997,8,28,2001,5,15
988,Masters's Degree,Master of Business Administration,Finance,2001,8,6,2002,12,28
988,PhD Degree,PhD,Sociology,2003,9,6,2007,5,13
989,Bachelor's Degree,Bachelor of Business Administration,Finance,1989,8,19,1993,5,7
990,Bachelor's Degree,Bachelor of Science,Biology,2008,1,1,2011,12,18
991,Bachelor's Degree,Bachelor of Arts,History,1984,8,11,1988,5,18
992,Bachelor's Degree,Bachelor of Arts,Mathematics,1991,8,22,1995,12,14
992,Masters's Degree,Master of Science,Physics,1996,8,28,1998,12,22
993,Bachelor's Degree,Bachelor of Arts,History,1988,8,7,1993,7,8
994,Bachelor's Degree,Bachelor of Science,Biology,1996,9,1,2000,5,8
995,Bachelor's Degree,Bachelor of Technology,Engineering,2001,1,5,2005,5,9
996,Bachelor's Degree,Bachelor of Technology,Engineering,1997,8,18,2001,5,14
996,Masters's Degree,Master of Philosphy,English,2001,8,13,2002,12,18
997,Bachelor's Degree,Bachelor of Engineering,Engineering,2004,1,15,2007,12,11
998,Bachelor's Degree,Bachelor of Science,Biology,1985,9,26,1989,12,12
998,Masters's Degree,Master of Science,Managament,1990,1,12,1992,12,26
999,Bachelor's Degree,Bachelor of Arts,Mathematics,1999,9,8,2002,12,17
1000,Bachelor's Degree,Bachelor of Arts,Mathematics,2002,9,10,2006,12,18
1000,PhD Degree,PhD,Communication,2007,1,27,2010,12,18
