id,year,exp_yr_count,medical_leaves,casual_leaves
599,2013,4,2,10
599,2014,5,9,4
599,2015,6,4,5
599,2016,7,7,13
599,2017,8,2,11
599,2018,9,4,10
599,2019,10,8,6
600,2013,1,5,2
600,2014,2,6,15
600,2015,3,8,11
600,2016,4,0,4
600,2017,5,4,8
600,2018,6,6,2
600,2019,7,6,14
601,2008,1,5,5
601,2009,2,9,5
601,2010,3,8,5
601,2011,4,5,9
601,2012,5,2,0
601,2013,6,2,13
601,2014,7,8,15
601,2015,8,0,14
601,2016,9,0,5
601,2017,10,1,9
601,2018,11,7,14
601,2019,12,8,10
602,2007,1,10,15
602,2008,2,4,2
602,2009,3,5,3
602,2010,4,10,3
602,2011,5,6,6
602,2012,6,3,0
602,2013,7,3,14
602,2014,8,0,9
602,2015,9,5,11
602,2016,10,5,9
602,2017,11,3,5
602,2018,12,7,11
602,2019,13,3,5
603,2009,1,7,7
603,2010,2,0,15
603,2011,3,6,0
603,2012,4,9,1
603,2013,5,2,10
603,2014,6,8,1
603,2015,7,10,8
603,2016,8,10,5
603,2017,9,7,0
603,2018,10,4,14
603,2019,11,2,1
604,2015,1,5,6
604,2016,2,8,7
604,2017,3,3,0
604,2018,4,10,12
604,2019,5,10,13
605,2014,1,10,13
605,2015,2,6,9
605,2016,3,7,15
605,2017,4,3,2
605,2018,5,7,7
605,2019,6,0,2
606,2011,1,7,15
606,2012,2,6,6
606,2013,3,4,0
606,2014,4,5,4
606,2015,5,3,2
606,2016,6,3,2
606,2017,7,1,13
606,2018,8,7,0
606,2019,9,7,5
607,2009,1,4,6
607,2010,2,3,7
607,2011,3,6,12
607,2012,4,9,12
607,2013,5,0,8
607,2014,6,2,7
607,2015,7,4,7
607,2016,8,1,15
607,2017,9,4,14
607,2018,10,10,11
607,2019,11,7,12
608,2011,1,5,10
608,2012,2,0,11
608,2013,3,2,2
608,2014,4,7,5
608,2015,5,3,10
608,2016,6,10,11
608,2017,7,4,15
608,2018,8,10,3
608,2019,9,10,6
609,2017,1,7,7
609,2018,2,8,15
609,2019,3,7,3
610,2011,1,0,9
610,2012,2,9,6
610,2013,3,6,8
610,2014,4,6,8
610,2015,5,5,8
610,2016,6,4,1
610,2017,7,5,6
610,2018,8,6,8
610,2019,9,6,8
611,2008,1,6,14
611,2009,2,10,9
611,2010,3,1,9
611,2011,4,4,2
611,2012,5,0,10
611,2013,6,4,8
611,2014,7,1,4
611,2015,8,0,6
611,2016,9,2,14
611,2017,10,2,11
611,2018,11,4,14
611,2019,12,0,11
612,2010,1,5,14
612,2011,2,4,15
612,2012,3,6,9
612,2013,4,1,11
612,2014,5,2,14
612,2015,6,1,7
612,2016,7,6,14
612,2017,8,10,12
612,2018,9,2,9
612,2019,10,3,4
613,2011,1,5,0
613,2012,2,7,2
613,2013,3,0,5
613,2014,4,2,5
613,2015,5,6,1
613,2016,6,4,15
613,2017,7,3,8
613,2018,8,6,2
613,2019,9,1,8
614,2009,1,5,15
614,2010,2,6,6
614,2011,3,9,3
614,2012,4,5,6
614,2013,5,10,10
614,2014,6,5,8
614,2015,7,10,14
614,2016,8,4,10
614,2017,9,2,3
614,2018,10,5,10
614,2019,11,4,1
615,2011,1,6,8
615,2012,2,1,6
615,2013,3,3,8
615,2014,4,3,6
615,2015,5,1,0
615,2016,6,8,1
615,2017,7,9,9
615,2018,8,6,7
615,2019,9,7,8
616,2008,1,1,9
616,2009,2,0,11
616,2010,3,5,4
616,2011,4,0,9
616,2012,5,8,13
616,2013,6,1,0
616,2014,7,4,3
616,2015,8,2,13
616,2016,9,4,6
616,2017,10,7,3
616,2018,11,9,10
616,2019,12,1,7
617,2011,1,9,0
617,2012,2,10,15
617,2013,3,10,1
617,2014,4,6,3
617,2015,5,9,11
617,2016,6,5,3
617,2017,7,7,2
617,2018,8,10,6
617,2019,9,5,4
618,2009,1,4,4
618,2010,2,10,14
618,2011,3,8,7
618,2012,4,1,12
618,2013,5,4,11
618,2014,6,9,6
618,2015,7,10,9
618,2016,8,9,1
618,2017,9,3,0
618,2018,10,1,15
618,2019,11,10,2
619,2008,1,5,2
619,2009,2,5,2
619,2010,3,8,0
619,2011,4,5,8
619,2012,5,6,13
619,2013,6,7,9
619,2014,7,4,11
619,2015,8,9,4
619,2016,9,5,0
619,2017,10,9,10
619,2018,11,5,9
619,2019,12,5,10
620,2005,1,10,13
620,2006,2,0,15
620,2007,3,1,5
620,2008,4,9,10
620,2009,5,9,1
620,2010,6,1,6
620,2011,7,4,3
620,2012,8,4,15
620,2013,9,8,15
620,2014,10,4,6
620,2015,11,9,14
620,2016,12,7,13
620,2017,13,8,5
620,2018,14,4,4
620,2019,15,2,3
621,2012,1,6,2
621,2013,2,0,12
621,2014,3,7,10
621,2015,4,6,6
621,2016,5,9,8
621,2017,6,9,5
621,2018,7,8,8
621,2019,8,4,0
622,2015,1,5,5
622,2016,2,1,12
622,2017,3,3,5
622,2018,4,4,4
622,2019,5,7,2
623,2016,1,10,9
623,2017,2,1,10
623,2018,3,8,1
623,2019,4,1,9
624,2016,1,1,5
624,2017,2,8,8
624,2018,3,7,11
624,2019,4,8,7
625,2010,1,6,8
625,2011,2,9,12
625,2012,3,10,1
625,2013,4,5,0
625,2014,5,1,4
625,2015,6,2,10
625,2016,7,2,14
625,2017,8,6,11
625,2018,9,2,5
625,2019,10,8,3
626,2015,1,2,2
626,2016,2,0,5
626,2017,3,6,11
626,2018,4,10,5
626,2019,5,2,8
627,2013,1,7,6
627,2014,2,2,7
627,2015,3,0,8
627,2016,4,2,4
627,2017,5,3,5
627,2018,6,10,0
627,2019,7,4,4
628,2015,1,0,8
628,2016,2,7,14
628,2017,3,9,2
628,2018,4,6,12
628,2019,5,0,12
629,2011,1,1,8
629,2012,2,7,0
629,2013,3,0,2
629,2014,4,9,8
629,2015,5,9,14
629,2016,6,6,7
629,2017,7,6,2
629,2018,8,3,8
629,2019,9,7,8
630,2011,1,6,1
630,2012,2,6,5
630,2013,3,7,13
630,2014,4,7,14
630,2015,5,7,4
630,2016,6,10,14
630,2017,7,8,2
630,2018,8,5,10
630,2019,9,3,2
631,2012,1,1,9
631,2013,2,0,7
631,2014,3,10,3
631,2015,4,3,9
631,2016,5,8,8
631,2017,6,2,6
631,2018,7,5,12
631,2019,8,2,12
632,2014,1,4,4
632,2015,2,0,10
632,2016,3,0,11
632,2017,4,7,3
632,2018,5,10,1
632,2019,6,10,4
633,2006,1,5,15
633,2007,2,6,15
633,2008,3,3,5
633,2009,4,3,5
633,2010,5,5,9
633,2011,6,6,5
633,2012,7,2,14
633,2013,8,6,12
633,2014,9,6,9
633,2015,10,5,1
633,2016,11,10,0
633,2017,12,6,0
633,2018,13,0,10
633,2019,14,7,0
634,2008,1,1,3
634,2009,2,0,15
634,2010,3,10,6
634,2011,4,10,15
634,2012,5,10,9
634,2013,6,10,8
634,2014,7,5,8
634,2015,8,10,4
634,2016,9,1,11
634,2017,10,7,14
634,2018,11,2,0
634,2019,12,0,10
635,2010,1,8,12
635,2011,2,2,13
635,2012,3,10,10
635,2013,4,4,10
635,2014,5,5,7
635,2015,6,2,2
635,2016,7,2,15
635,2017,8,10,11
635,2018,9,8,8
635,2019,10,2,13
636,2011,1,0,14
636,2012,2,6,13
636,2013,3,4,9
636,2014,4,10,12
636,2015,5,3,14
636,2016,6,10,1
636,2017,7,7,13
636,2018,8,7,15
636,2019,9,10,7
637,2015,1,7,11
637,2016,2,1,4
637,2017,3,6,9
637,2018,4,7,3
637,2019,5,7,10
638,2005,1,8,15
638,2006,2,1,2
638,2007,3,1,15
638,2008,4,10,10
638,2009,5,7,4
638,2010,6,8,7
638,2011,7,4,2
638,2012,8,4,4
638,2013,9,4,10
638,2014,10,9,14
638,2015,11,7,5
638,2016,12,8,12
638,2017,13,5,5
638,2018,14,8,0
638,2019,15,5,7
639,2009,1,10,1
639,2010,2,3,8
639,2011,3,7,10
639,2012,4,7,7
639,2013,5,0,3
639,2014,6,6,6
639,2015,7,6,10
639,2016,8,3,5
639,2017,9,7,14
639,2018,10,6,8
639,2019,11,3,5
640,2009,1,0,8
640,2010,2,5,0
640,2011,3,9,6
640,2012,4,6,2
640,2013,5,3,0
640,2014,6,10,14
640,2015,7,7,15
640,2016,8,4,1
640,2017,9,6,10
640,2018,10,2,5
640,2019,11,3,4
641,2011,1,1,6
641,2012,2,3,12
641,2013,3,0,1
641,2014,4,4,10
641,2015,5,4,13
641,2016,6,6,5
641,2017,7,1,6
641,2018,8,4,0
641,2019,9,10,8
642,2016,1,7,13
642,2017,2,7,14
642,2018,3,8,14
642,2019,4,6,10
643,2009,1,1,1
643,2010,2,0,3
643,2011,3,0,10
643,2012,4,3,6
643,2013,5,10,1
643,2014,6,4,0
643,2015,7,1,1
643,2016,8,8,9
643,2017,9,9,8
643,2018,10,9,13
643,2019,11,1,3
644,2010,1,9,7
644,2011,2,3,11
644,2012,3,5,8
644,2013,4,10,8
644,2014,5,1,12
644,2015,6,8,15
644,2016,7,5,12
644,2017,8,7,3
644,2018,9,9,2
644,2019,10,4,2
645,2012,1,8,11
645,2013,2,7,1
645,2014,3,5,10
645,2015,4,9,4
645,2016,5,3,0
645,2017,6,1,2
645,2018,7,8,3
645,2019,8,7,4
646,2010,1,4,7
646,2011,2,3,12
646,2012,3,5,7
646,2013,4,3,11
646,2014,5,2,13
646,2015,6,6,11
646,2016,7,6,8
646,2017,8,7,3
646,2018,9,5,8
646,2019,10,10,2
647,2014,1,0,10
647,2015,2,3,1
647,2016,3,3,15
647,2017,4,7,1
647,2018,5,1,0
647,2019,6,2,4
648,2010,1,2,11
648,2011,2,4,2
648,2012,3,7,12
648,2013,4,4,5
648,2014,5,10,1
648,2015,6,10,12
648,2016,7,0,10
648,2017,8,6,4
648,2018,9,6,4
648,2019,10,1,8
649,2011,1,4,0
649,2012,2,6,15
649,2013,3,7,4
649,2014,4,8,9
649,2015,5,5,8
649,2016,6,2,3
649,2017,7,6,12
649,2018,8,7,13
649,2019,9,4,4
650,2010,1,9,2
650,2011,2,8,5
650,2012,3,2,12
650,2013,4,7,14
650,2014,5,0,15
650,2015,6,6,5
650,2016,7,2,0
650,2017,8,10,12
650,2018,9,4,8
650,2019,10,8,4
651,2010,1,8,6
651,2011,2,10,8
651,2012,3,3,5
651,2013,4,4,14
651,2014,5,1,8
651,2015,6,6,13
651,2016,7,2,3
651,2017,8,7,13
651,2018,9,5,13
651,2019,10,0,10
652,2011,1,6,1
652,2012,2,4,8
652,2013,3,8,2
652,2014,4,3,7
652,2015,5,6,13
652,2016,6,1,1
652,2017,7,6,1
652,2018,8,8,11
652,2019,9,7,15
653,2011,1,10,2
653,2012,2,1,7
653,2013,3,4,4
653,2014,4,7,7
653,2015,5,10,3
653,2016,6,7,5
653,2017,7,0,4
653,2018,8,6,4
653,2019,9,2,2
654,2010,1,5,3
654,2011,2,2,13
654,2012,3,7,3
654,2013,4,3,6
654,2014,5,1,3
654,2015,6,5,6
654,2016,7,9,0
654,2017,8,1,9
654,2018,9,4,1
654,2019,10,2,8
655,2006,1,9,14
655,2007,2,4,7
655,2008,3,7,10
655,2009,4,5,11
655,2010,5,7,15
655,2011,6,1,4
655,2012,7,1,1
655,2013,8,6,5
655,2014,9,6,15
655,2015,10,10,3
655,2016,11,7,2
655,2017,12,7,8
655,2018,13,1,15
655,2019,14,3,15
656,2009,1,10,14
656,2010,2,5,12
656,2011,3,10,12
656,2012,4,7,12
656,2013,5,0,6
656,2014,6,6,11
656,2015,7,3,0
656,2016,8,6,5
656,2017,9,8,2
656,2018,10,8,1
656,2019,11,10,15
657,2018,1,6,11
657,2019,2,3,8
658,2013,1,6,14
658,2014,2,6,15
658,2015,3,7,10
658,2016,4,9,1
658,2017,5,3,10
658,2018,6,7,1
658,2019,7,3,3
659,2010,1,9,12
659,2011,2,3,3
659,2012,3,7,12
659,2013,4,2,9
659,2014,5,9,14
659,2015,6,1,15
659,2016,7,9,9
659,2017,8,1,10
659,2018,9,2,11
659,2019,10,5,13
660,2009,1,6,10
660,2010,2,9,8
660,2011,3,6,4
660,2012,4,5,3
660,2013,5,1,2
660,2014,6,6,14
660,2015,7,7,8
660,2016,8,2,15
660,2017,9,8,6
660,2018,10,5,5
660,2019,11,10,12
661,2016,1,0,13
661,2017,2,0,8
661,2018,3,5,7
661,2019,4,10,11
662,2010,1,0,12
662,2011,2,0,14
662,2012,3,7,13
662,2013,4,10,9
662,2014,5,7,15
662,2015,6,0,7
662,2016,7,6,8
662,2017,8,8,8
662,2018,9,5,14
662,2019,10,3,11
663,2009,1,9,3
663,2010,2,5,5
663,2011,3,9,11
663,2012,4,6,0
663,2013,5,9,6
663,2014,6,5,3
663,2015,7,7,4
663,2016,8,1,3
663,2017,9,5,7
663,2018,10,10,7
663,2019,11,7,10
664,2013,1,4,7
664,2014,2,4,4
664,2015,3,9,5
664,2016,4,5,15
664,2017,5,8,8
664,2018,6,0,0
664,2019,7,8,8
665,2009,1,2,15
665,2010,2,7,11
665,2011,3,4,11
665,2012,4,2,2
665,2013,5,10,3
665,2014,6,2,3
665,2015,7,0,13
665,2016,8,1,0
665,2017,9,10,7
665,2018,10,0,9
665,2019,11,2,1
666,2011,1,9,9
666,2012,2,10,3
666,2013,3,4,6
666,2014,4,7,15
666,2015,5,6,15
666,2016,6,4,9
666,2017,7,10,9
666,2018,8,2,13
666,2019,9,6,6
667,2006,1,1,15
667,2007,2,0,0
667,2008,3,7,11
667,2009,4,5,11
667,2010,5,9,4
667,2011,6,1,4
667,2012,7,4,3
667,2013,8,10,10
667,2014,9,5,4
667,2015,10,1,3
667,2016,11,10,10
667,2017,12,9,5
667,2018,13,2,10
667,2019,14,1,2
668,2011,1,5,7
668,2012,2,3,4
668,2013,3,9,14
668,2014,4,0,13
668,2015,5,7,14
668,2016,6,7,13
668,2017,7,3,0
668,2018,8,0,4
668,2019,9,4,10
669,2009,1,10,2
669,2010,2,8,10
669,2011,3,1,7
669,2012,4,6,8
669,2013,5,10,9
669,2014,6,8,9
669,2015,7,5,1
669,2016,8,8,4
669,2017,9,9,5
669,2018,10,9,15
669,2019,11,2,10
670,2011,1,0,9
670,2012,2,2,0
670,2013,3,4,9
670,2014,4,5,8
670,2015,5,6,2
670,2016,6,7,4
670,2017,7,8,5
670,2018,8,3,7
670,2019,9,5,13
671,2007,1,6,8
671,2008,2,0,1
671,2009,3,8,14
671,2010,4,1,7
671,2011,5,4,9
671,2012,6,4,14
671,2013,7,5,0
671,2014,8,3,4
671,2015,9,4,1
671,2016,10,0,1
671,2017,11,1,6
671,2018,12,3,2
671,2019,13,9,1
672,2011,1,2,5
672,2012,2,7,1
672,2013,3,8,13
672,2014,4,1,11
672,2015,5,4,3
672,2016,6,5,15
672,2017,7,1,7
672,2018,8,8,4
672,2019,9,7,1
673,2013,1,7,15
673,2014,2,8,2
673,2015,3,4,13
673,2016,4,6,6
673,2017,5,6,13
673,2018,6,0,3
673,2019,7,8,6
674,2014,1,2,12
674,2015,2,10,0
674,2016,3,1,15
674,2017,4,0,12
674,2018,5,1,0
674,2019,6,2,8
675,2010,1,6,9
675,2011,2,5,2
675,2012,3,4,13
675,2013,4,6,9
675,2014,5,0,13
675,2015,6,2,15
675,2016,7,3,12
675,2017,8,5,15
675,2018,9,4,11
675,2019,10,6,1
676,2016,1,7,10
676,2017,2,1,3
676,2018,3,8,7
676,2019,4,6,0
677,2016,1,3,7
677,2017,2,3,7
677,2018,3,8,8
677,2019,4,0,5
678,2013,1,8,14
678,2014,2,0,7
678,2015,3,7,2
678,2016,4,9,4
678,2017,5,4,6
678,2018,6,1,7
678,2019,7,10,14
679,2014,1,6,7
679,2015,2,0,12
679,2016,3,0,10
679,2017,4,3,2
679,2018,5,4,13
679,2019,6,6,15
680,2011,1,1,3
680,2012,2,5,2
680,2013,3,0,3
680,2014,4,10,9
680,2015,5,10,9
680,2016,6,5,0
680,2017,7,1,11
680,2018,8,9,12
680,2019,9,10,7
681,2013,1,10,3
681,2014,2,10,1
681,2015,3,4,13
681,2016,4,6,9
681,2017,5,9,2
681,2018,6,4,7
681,2019,7,2,12
682,2008,1,4,14
682,2009,2,6,10
682,2010,3,6,10
682,2011,4,10,12
682,2012,5,0,6
682,2013,6,3,15
682,2014,7,6,5
682,2015,8,9,10
682,2016,9,9,14
682,2017,10,2,12
682,2018,11,7,11
682,2019,12,0,6
683,2017,1,0,15
683,2018,2,1,6
683,2019,3,10,13
684,2017,1,2,7
684,2018,2,0,0
684,2019,3,10,3
685,2015,1,9,2
685,2016,2,10,0
685,2017,3,1,7
685,2018,4,6,10
685,2019,5,8,9
686,2017,1,0,15
686,2018,2,5,14
686,2019,3,1,6
687,2009,1,1,1
687,2010,2,2,9
687,2011,3,7,5
687,2012,4,4,1
687,2013,5,7,1
687,2014,6,0,15
687,2015,7,1,15
687,2016,8,3,0
687,2017,9,5,0
687,2018,10,2,9
687,2019,11,10,6
688,2014,1,0,15
688,2015,2,1,4
688,2016,3,10,6
688,2017,4,6,4
688,2018,5,2,4
688,2019,6,8,2
689,2009,1,2,2
689,2010,2,7,13
689,2011,3,10,9
689,2012,4,7,12
689,2013,5,2,9
689,2014,6,2,5
689,2015,7,3,4
689,2016,8,7,3
689,2017,9,10,13
689,2018,10,2,12
689,2019,11,9,3
690,2013,1,6,1
690,2014,2,2,8
690,2015,3,1,9
690,2016,4,0,1
690,2017,5,4,14
690,2018,6,1,12
690,2019,7,6,1
691,2011,1,3,15
691,2012,2,7,3
691,2013,3,10,1
691,2014,4,7,13
691,2015,5,0,11
691,2016,6,3,12
691,2017,7,4,2
691,2018,8,0,2
691,2019,9,8,1
692,2016,1,0,14
692,2017,2,10,13
692,2018,3,10,10
692,2019,4,5,5
693,2010,1,1,11
693,2011,2,0,15
693,2012,3,9,13
693,2013,4,0,15
693,2014,5,3,14
693,2015,6,0,1
693,2016,7,2,12
693,2017,8,10,11
693,2018,9,2,6
693,2019,10,10,9
694,2006,1,6,10
694,2007,2,7,9
694,2008,3,0,9
694,2009,4,3,5
694,2010,5,9,2
694,2011,6,8,10
694,2012,7,3,5
694,2013,8,6,12
694,2014,9,6,6
694,2015,10,1,10
694,2016,11,2,13
694,2017,12,0,6
694,2018,13,10,6
694,2019,14,8,3
695,2015,1,2,12
695,2016,2,6,3
695,2017,3,9,1
695,2018,4,10,0
695,2019,5,8,1
696,2015,1,8,14
696,2016,2,0,4
696,2017,3,0,1
696,2018,4,10,4
696,2019,5,6,0
697,2013,1,1,14
697,2014,2,7,7
697,2015,3,7,2
697,2016,4,1,15
697,2017,5,9,6
697,2018,6,9,5
697,2019,7,1,9
698,2014,1,2,3
698,2015,2,0,14
698,2016,3,6,12
698,2017,4,4,9
698,2018,5,9,14
698,2019,6,7,4
699,2010,1,6,3
699,2011,2,0,2
699,2012,3,6,8
699,2013,4,9,13
699,2014,5,0,2
699,2015,6,6,9
699,2016,7,7,6
699,2017,8,10,6
699,2018,9,10,11
699,2019,10,2,3
700,2017,1,10,4
700,2018,2,9,14
700,2019,3,5,1
701,2016,1,6,13
701,2017,2,8,4
701,2018,3,9,3
701,2019,4,10,0
702,2010,1,7,1
702,2011,2,7,15
702,2012,3,5,1
702,2013,4,8,0
702,2014,5,4,2
702,2015,6,8,2
702,2016,7,3,7
702,2017,8,6,4
702,2018,9,3,9
702,2019,10,9,10
703,2007,1,9,4
703,2008,2,8,6
703,2009,3,9,1
703,2010,4,6,5
703,2011,5,3,8
703,2012,6,8,8
703,2013,7,10,12
703,2014,8,8,9
703,2015,9,4,14
703,2016,10,3,8
703,2017,11,9,9
703,2018,12,3,9
703,2019,13,7,7
704,2016,1,2,8
704,2017,2,3,5
704,2018,3,5,7
704,2019,4,6,11
705,2011,1,5,2
705,2012,2,7,7
705,2013,3,7,12
705,2014,4,10,2
705,2015,5,5,2
705,2016,6,2,9
705,2017,7,2,15
705,2018,8,3,4
705,2019,9,3,10
706,2014,1,8,3
706,2015,2,4,13
706,2016,3,7,12
706,2017,4,2,1
706,2018,5,2,4
706,2019,6,7,11
707,2014,1,10,7
707,2015,2,2,13
707,2016,3,5,14
707,2017,4,6,6
707,2018,5,1,2
707,2019,6,0,8
708,2009,1,1,3
708,2010,2,7,1
708,2011,3,8,2
708,2012,4,6,3
708,2013,5,5,13
708,2014,6,4,12
708,2015,7,2,13
708,2016,8,4,3
708,2017,9,2,11
708,2018,10,8,13
708,2019,11,5,1
709,2011,1,5,3
709,2012,2,7,7
709,2013,3,4,14
709,2014,4,5,5
709,2015,5,5,7
709,2016,6,7,6
709,2017,7,8,2
709,2018,8,0,15
709,2019,9,6,3
710,2014,1,10,4
710,2015,2,1,9
710,2016,3,1,6
710,2017,4,4,7
710,2018,5,1,5
710,2019,6,8,15
711,2011,1,2,8
711,2012,2,10,14
711,2013,3,0,13
711,2014,4,2,3
711,2015,5,9,12
711,2016,6,2,12
711,2017,7,4,8
711,2018,8,9,6
711,2019,9,7,5
712,2010,1,0,4
712,2011,2,6,15
712,2012,3,4,14
712,2013,4,5,12
712,2014,5,8,3
712,2015,6,3,1
712,2016,7,3,8
712,2017,8,1,4
712,2018,9,9,4
712,2019,10,0,9
713,2015,1,6,15
713,2016,2,2,5
713,2017,3,10,13
713,2018,4,1,14
713,2019,5,7,9
714,2011,1,9,12
714,2012,2,8,0
714,2013,3,6,9
714,2014,4,10,5
714,2015,5,6,6
714,2016,6,2,10
714,2017,7,7,14
714,2018,8,10,12
714,2019,9,7,5
715,2011,1,9,9
715,2012,2,2,12
715,2013,3,5,3
715,2014,4,2,6
715,2015,5,2,5
715,2016,6,0,3
715,2017,7,6,1
715,2018,8,9,4
715,2019,9,10,13
716,2009,1,8,10
716,2010,2,10,13
716,2011,3,0,2
716,2012,4,10,13
716,2013,5,0,8
716,2014,6,4,8
716,2015,7,3,6
716,2016,8,8,10
716,2017,9,9,7
716,2018,10,7,15
716,2019,11,2,14
717,2010,1,7,12
717,2011,2,9,5
717,2012,3,7,0
717,2013,4,3,12
717,2014,5,8,4
717,2015,6,7,1
717,2016,7,5,15
717,2017,8,7,3
717,2018,9,0,14
717,2019,10,10,11
718,2010,1,6,10
718,2011,2,9,7
718,2012,3,4,1
718,2013,4,0,14
718,2014,5,7,14
718,2015,6,5,9
718,2016,7,10,4
718,2017,8,6,0
718,2018,9,0,13
718,2019,10,8,15
719,2007,1,9,12
719,2008,2,7,12
719,2009,3,1,2
719,2010,4,8,8
719,2011,5,2,10
719,2012,6,7,6
719,2013,7,2,5
719,2014,8,9,7
719,2015,9,2,10
719,2016,10,5,2
719,2017,11,7,11
719,2018,12,8,5
719,2019,13,7,11
720,2010,1,9,14
720,2011,2,0,11
720,2012,3,9,6
720,2013,4,8,15
720,2014,5,2,7
720,2015,6,0,4
720,2016,7,7,0
720,2017,8,4,2
720,2018,9,6,12
720,2019,10,10,4
721,2007,1,7,6
721,2008,2,7,1
721,2009,3,4,15
721,2010,4,0,7
721,2011,5,3,9
721,2012,6,4,10
721,2013,7,1,11
721,2014,8,3,3
721,2015,9,0,11
721,2016,10,2,10
721,2017,11,9,1
721,2018,12,8,9
721,2019,13,6,11
722,2012,1,0,10
722,2013,2,7,0
722,2014,3,2,5
722,2015,4,0,10
722,2016,5,9,4
722,2017,6,0,11
722,2018,7,4,12
722,2019,8,7,4
723,2009,1,6,5
723,2010,2,6,3
723,2011,3,1,11
723,2012,4,2,15
723,2013,5,10,15
723,2014,6,8,14
723,2015,7,5,7
723,2016,8,2,7
723,2017,9,1,2
723,2018,10,1,9
723,2019,11,6,11
724,2010,1,10,15
724,2011,2,6,3
724,2012,3,2,15
724,2013,4,9,12
724,2014,5,0,7
724,2015,6,2,0
724,2016,7,10,14
724,2017,8,0,5
724,2018,9,1,4
724,2019,10,8,3
725,2015,1,3,2
725,2016,2,3,3
725,2017,3,2,13
725,2018,4,8,8
725,2019,5,3,1
726,2012,1,0,8
726,2013,2,9,5
726,2014,3,6,10
726,2015,4,6,4
726,2016,5,3,6
726,2017,6,6,12
726,2018,7,6,14
726,2019,8,2,3
727,2014,1,4,12
727,2015,2,6,8
727,2016,3,4,14
727,2017,4,8,14
727,2018,5,4,3
727,2019,6,3,3
728,2013,1,4,9
728,2014,2,10,11
728,2015,3,0,10
728,2016,4,5,5
728,2017,5,1,1
728,2018,6,8,13
728,2019,7,9,2
729,2011,1,6,9
729,2012,2,4,10
729,2013,3,2,1
729,2014,4,8,12
729,2015,5,4,11
729,2016,6,8,4
729,2017,7,5,3
729,2018,8,2,10
729,2019,9,9,9
730,2012,1,4,8
730,2013,2,6,12
730,2014,3,5,7
730,2015,4,6,15
730,2016,5,1,8
730,2017,6,6,6
730,2018,7,4,11
730,2019,8,3,13
731,2011,1,10,2
731,2012,2,5,8
731,2013,3,10,11
731,2014,4,6,11
731,2015,5,10,5
731,2016,6,9,12
731,2017,7,0,8
731,2018,8,10,1
731,2019,9,5,0
732,2011,1,5,13
732,2012,2,3,3
732,2013,3,6,15
732,2014,4,7,5
732,2015,5,0,11
732,2016,6,0,5
732,2017,7,2,5
732,2018,8,8,14
732,2019,9,6,11
733,2011,1,8,8
733,2012,2,8,10
733,2013,3,3,6
733,2014,4,3,5
733,2015,5,3,3
733,2016,6,3,5
733,2017,7,1,12
733,2018,8,4,10
733,2019,9,1,11
734,2016,1,4,2
734,2017,2,5,14
734,2018,3,8,11
734,2019,4,1,11
735,2006,1,1,2
735,2007,2,4,3
735,2008,3,0,12
735,2009,4,8,6
735,2010,5,4,4
735,2011,6,0,7
735,2012,7,7,14
735,2013,8,2,9
735,2014,9,10,0
735,2015,10,8,15
735,2016,11,3,3
735,2017,12,0,14
735,2018,13,4,12
735,2019,14,6,11
736,2014,1,7,13
736,2015,2,6,3
736,2016,3,9,5
736,2017,4,5,8
736,2018,5,8,1
736,2019,6,6,3
737,2017,1,9,11
737,2018,2,7,3
737,2019,3,10,0
738,2016,1,5,13
738,2017,2,5,10
738,2018,3,10,7
738,2019,4,7,3
739,2011,1,1,3
739,2012,2,3,13
739,2013,3,9,3
739,2014,4,7,2
739,2015,5,5,8
739,2016,6,3,3
739,2017,7,3,10
739,2018,8,4,15
739,2019,9,1,11
740,2015,1,7,0
740,2016,2,10,8
740,2017,3,0,13
740,2018,4,6,9
740,2019,5,7,2
741,2007,1,7,4
741,2008,2,1,4
741,2009,3,9,7
741,2010,4,7,2
741,2011,5,8,6
741,2012,6,4,7
741,2013,7,5,2
741,2014,8,9,4
741,2015,9,5,6
741,2016,10,9,15
741,2017,11,7,0
741,2018,12,0,7
741,2019,13,4,4
742,2011,1,2,10
742,2012,2,8,11
742,2013,3,1,7
742,2014,4,2,9
742,2015,5,8,3
742,2016,6,4,13
742,2017,7,4,10
742,2018,8,0,0
742,2019,9,6,1
743,2012,1,3,3
743,2013,2,10,3
743,2014,3,1,12
743,2015,4,1,0
743,2016,5,5,6
743,2017,6,5,2
743,2018,7,2,3
743,2019,8,1,3
744,2009,1,8,0
744,2010,2,7,1
744,2011,3,2,4
744,2012,4,9,11
744,2013,5,8,8
744,2014,6,6,4
744,2015,7,1,6
744,2016,8,7,13
744,2017,9,7,9
744,2018,10,10,8
744,2019,11,8,5
745,2010,1,2,2
745,2011,2,0,8
745,2012,3,6,8
745,2013,4,3,11
745,2014,5,4,10
745,2015,6,9,11
745,2016,7,9,4
745,2017,8,6,14
745,2018,9,6,0
745,2019,10,1,9
746,2017,1,1,5
746,2018,2,4,12
746,2019,3,9,0
747,2012,1,10,15
747,2013,2,2,5
747,2014,3,4,3
747,2015,4,5,2
747,2016,5,9,9
747,2017,6,9,2
747,2018,7,4,14
747,2019,8,1,9
748,2006,1,3,4
748,2007,2,1,7
748,2008,3,8,10
748,2009,4,5,6
748,2010,5,7,4
748,2011,6,7,10
748,2012,7,5,6
