id,p_start,exp_yr_count,job_title,department,grade,salary
63,2017,8,Data Scientist,Analytics Department,7,166560
63,2018,9,Data Scientist,Analytics Department,7,168586
63,2019,10,Data Scientist,Analytics Department,7,170614
64,2011,1,Backend Engineer,IT Department,5,72853
64,2012,2,Backend Engineer,IT Department,5,76877
64,2013,3,Backend Engineer,IT Department,5,78892
64,2014,4,Backend Engineer,IT Department,5,80909
64,2015,5,Backend Engineer,IT Department,5,82928
64,2016,6,Backend Engineer,IT Department,5,84949
64,2017,7,Backend Engineer II,IT Department,6,92635
64,2018,8,Backend Engineer II,IT Department,6,108779
64,2019,9,Backend Engineer II,IT Department,6,110806
65,2014,1,Associate Data Analyst,Analytics Department,4,66842
65,2015,2,Associate Data Analyst,Analytics Department,4,70872
65,2016,3,Associate Data Analyst,Analytics Department,4,72890
65,2017,4,Associate Data Analyst,Analytics Department,4,74910
65,2018,5,Associate Data Analyst,Analytics Department,4,76932
65,2019,6,Associate Data Analyst,Analytics Department,4,78956
66,2012,1,Data Analyst II,Analytics Department,6,116717
66,2013,2,Data Analyst II,Analytics Department,6,120743
66,2014,3,Data Analyst II,Analytics Department,6,122759
66,2015,4,Data Analyst II,Analytics Department,6,124777
66,2016,5,Data Analyst II,Analytics Department,6,126797
66,2017,6,Data Analyst II,Analytics Department,6,128819
66,2018,7,Data Scientist,Analytics Department,7,150484
66,2019,8,Data Scientist,Analytics Department,7,166636
67,2015,1,Associate Frontend Engineer,IT Department,4,54184
67,2016,2,Associate Frontend Engineer,IT Department,4,58216
67,2017,3,Associate Frontend Engineer,IT Department,4,60235
67,2018,4,Associate Frontend Engineer,IT Department,4,62256
67,2019,5,Associate Frontend Engineer,IT Department,4,64279
68,2011,1,Sr Backend Engineer,IT Department,7,122600
68,2012,2,Sr Backend Engineer,IT Department,7,126624
68,2013,3,Sr Backend Engineer,IT Department,7,128639
68,2014,4,Sr Backend Engineer,IT Department,7,130656
68,2015,5,Sr Backend Engineer,IT Department,7,132675
68,2016,6,Sr Backend Engineer,IT Department,7,134696
68,2017,7,Team Lead,IT Department,8,171039
68,2018,8,Team Lead,IT Department,8,187183
68,2019,9,Team Lead,IT Department,8,189210
69,2013,1,Backend Engineer,IT Department,5,72978
69,2014,2,Backend Engineer,IT Department,5,77006
69,2015,3,Backend Engineer,IT Department,5,79023
69,2016,4,Backend Engineer,IT Department,5,81042
69,2017,5,Backend Engineer,IT Department,5,83063
69,2018,6,Backend Engineer,IT Department,5,85086
69,2019,7,Backend Engineer II,IT Department,6,92760
70,2010,1,Data Analyst II,Analytics Department,6,116797
70,2011,2,Data Analyst II,Analytics Department,6,120819
70,2012,3,Data Analyst II,Analytics Department,6,122833
70,2013,4,Data Analyst II,Analytics Department,6,124849
70,2014,5,Data Analyst II,Analytics Department,6,126867
70,2015,6,Data Analyst II,Analytics Department,6,128887
70,2016,7,Data Scientist,Analytics Department,7,150564
70,2017,8,Data Scientist,Analytics Department,7,166700
70,2018,9,Data Scientist,Analytics Department,7,168726
70,2019,10,Data Scientist,Analytics Department,7,170754
71,2012,1,Backend Engineer,IT Department,5,73028
71,2013,2,Backend Engineer,IT Department,5,77054
71,2014,3,Backend Engineer,IT Department,5,79070
71,2015,4,Backend Engineer,IT Department,5,81088
71,2016,5,Backend Engineer,IT Department,5,83108
71,2017,6,Backend Engineer,IT Department,5,85130
71,2018,7,Backend Engineer II,IT Department,6,92810
71,2019,8,Backend Engineer II,IT Department,6,108962
72,2016,1,Data Analyst II,Analytics Department,6,116837
72,2017,2,Data Analyst II,Analytics Department,6,120871
72,2018,3,Data Analyst II,Analytics Department,6,122891
72,2019,4,Data Analyst II,Analytics Department,6,124913
73,2008,1,Backend Engineer II,IT Department,6,92860
73,2009,2,Backend Engineer II,IT Department,6,96878
73,2010,3,Backend Engineer II,IT Department,6,98890
73,2011,4,Backend Engineer II,IT Department,6,100904
73,2012,5,Backend Engineer II,IT Department,6,102920
73,2013,6,Backend Engineer II,IT Department,6,104938
73,2014,7,Sr Backend Engineer,IT Department,7,122725
73,2015,8,Sr Backend Engineer,IT Department,7,138845
73,2016,9,Sr Backend Engineer,IT Department,7,140869
73,2017,10,Sr Backend Engineer,IT Department,7,142895
73,2018,11,Sr Backend Engineer,IT Department,7,144923
73,2019,12,Team Lead,IT Department,8,171139
74,2010,1,Associate Data Analyst,Analytics Department,4,67002
74,2011,2,Associate Data Analyst,Analytics Department,4,71024
74,2012,3,Associate Data Analyst,Analytics Department,4,73038
74,2013,4,Associate Data Analyst,Analytics Department,4,75054
74,2014,5,Associate Data Analyst,Analytics Department,4,77072
74,2015,6,Associate Data Analyst,Analytics Department,4,79092
74,2016,7,Data Analyst,Analytics Department,5,89624
74,2017,8,Data Analyst,Analytics Department,5,105760
74,2018,9,Data Analyst,Analytics Department,5,107786
74,2019,10,Data Analyst,Analytics Department,5,109814
75,2006,1,Associate Frontend Engineer,IT Department,4,53984
75,2007,2,Associate Frontend Engineer,IT Department,4,57998
75,2008,3,Associate Frontend Engineer,IT Department,4,60008
75,2009,4,Associate Frontend Engineer,IT Department,4,62020
75,2010,5,Associate Frontend Engineer,IT Department,4,64034
75,2011,6,Associate Frontend Engineer,IT Department,4,66050
75,2012,7,Frontend Engineer,IT Department,5,69637
75,2013,8,Frontend Engineer,IT Department,5,85741
75,2014,9,Frontend Engineer,IT Department,5,87763
75,2015,10,Frontend Engineer,IT Department,5,89787
75,2016,11,Frontend Engineer,IT Department,5,91813
75,2017,12,Frontend Engineer II,IT Department,6,94431
75,2018,13,Frontend Engineer II,IT Department,6,120665
75,2019,14,Frontend Engineer II,IT Department,6,122697
76,2010,1,Data Analyst II,Analytics Department,6,116917
76,2011,2,Data Analyst II,Analytics Department,6,120939
76,2012,3,Data Analyst II,Analytics Department,6,122953
76,2013,4,Data Analyst II,Analytics Department,6,124969
76,2014,5,Data Analyst II,Analytics Department,6,126987
76,2015,6,Data Analyst II,Analytics Department,6,129007
76,2016,7,Data Scientist,Analytics Department,7,150684
76,2017,8,Data Scientist,Analytics Department,7,166820
76,2018,9,Data Scientist,Analytics Department,7,168846
76,2019,10,Data Scientist,Analytics Department,7,170874
77,2006,1,Associate Data Analyst,Analytics Department,4,67042
77,2007,2,Associate Data Analyst,Analytics Department,4,71056
77,2008,3,Associate Data Analyst,Analytics Department,4,73066
77,2009,4,Associate Data Analyst,Analytics Department,4,75078
77,2010,5,Associate Data Analyst,Analytics Department,4,77092
77,2011,6,Associate Data Analyst,Analytics Department,4,79108
77,2012,7,Data Analyst,Analytics Department,5,89684
77,2013,8,Data Analyst,Analytics Department,5,105788
77,2014,9,Data Analyst,Analytics Department,5,107810
77,2015,10,Data Analyst,Analytics Department,5,109834
77,2016,11,Data Analyst,Analytics Department,5,111860
77,2017,12,Data Analyst II,Analytics Department,6,116937
77,2018,13,Data Analyst II,Analytics Department,6,143171
77,2019,14,Data Analyst II,Analytics Department,6,145203
78,2008,1,Backend Engineer,IT Department,5,73203
78,2009,2,Backend Engineer,IT Department,5,77221
78,2010,3,Backend Engineer,IT Department,5,79233
78,2011,4,Backend Engineer,IT Department,5,81247
78,2012,5,Backend Engineer,IT Department,5,83263
78,2013,6,Backend Engineer,IT Department,5,85281
78,2014,7,Backend Engineer II,IT Department,6,92985
78,2015,8,Backend Engineer II,IT Department,6,109105
78,2016,9,Backend Engineer II,IT Department,6,111129
78,2017,10,Backend Engineer II,IT Department,6,113155
78,2018,11,Backend Engineer II,IT Department,6,115183
78,2019,12,Sr Backend Engineer,IT Department,7,122850
79,2016,1,Data Analyst II,Analytics Department,6,116977
79,2017,2,Data Analyst II,Analytics Department,6,121011
79,2018,3,Data Analyst II,Analytics Department,6,123031
79,2019,4,Data Analyst II,Analytics Department,6,125053
80,2007,1,Associate Frontend Engineer,IT Department,4,53859
80,2008,2,Associate Frontend Engineer,IT Department,4,57875
80,2009,3,Associate Frontend Engineer,IT Department,4,59886
80,2010,4,Associate Frontend Engineer,IT Department,4,61899
80,2011,5,Associate Frontend Engineer,IT Department,4,63914
80,2012,6,Associate Frontend Engineer,IT Department,4,65931
80,2013,7,Frontend Engineer,IT Department,5,69512
80,2014,8,Frontend Engineer,IT Department,5,85624
80,2015,9,Frontend Engineer,IT Department,5,87647
80,2016,10,Frontend Engineer,IT Department,5,89672
80,2017,11,Frontend Engineer,IT Department,5,91699
80,2018,12,Frontend Engineer II,IT Department,6,94306
80,2019,13,Frontend Engineer II,IT Department,6,120553
81,2015,1,Backend Engineer,IT Department,5,73278
81,2016,2,Backend Engineer,IT Department,5,77310
81,2017,3,Backend Engineer,IT Department,5,79329
81,2018,4,Backend Engineer,IT Department,5,81350
81,2019,5,Backend Engineer,IT Department,5,83373
82,2009,1,Backend Engineer,IT Department,5,73303
82,2010,2,Backend Engineer,IT Department,5,77323
82,2011,3,Backend Engineer,IT Department,5,79336
82,2012,4,Backend Engineer,IT Department,5,81351
82,2013,5,Backend Engineer,IT Department,5,83368
82,2014,6,Backend Engineer,IT Department,5,85387
82,2015,7,Backend Engineer II,IT Department,6,93085
82,2016,8,Backend Engineer II,IT Department,6,109213
82,2017,9,Backend Engineer II,IT Department,6,111238
82,2018,10,Backend Engineer II,IT Department,6,113265
82,2019,11,Backend Engineer II,IT Department,6,115294
83,2013,1,Associate Data Analyst,Analytics Department,4,67197
83,2014,2,Associate Data Analyst,Analytics Department,4,71225
83,2015,3,Associate Data Analyst,Analytics Department,4,73242
83,2016,4,Associate Data Analyst,Analytics Department,4,75261
83,2017,5,Associate Data Analyst,Analytics Department,4,77282
83,2018,6,Associate Data Analyst,Analytics Department,4,79305
83,2019,7,Data Analyst,Analytics Department,5,89804
84,2010,1,Sr Backend Engineer,IT Department,7,123000
84,2011,2,Sr Backend Engineer,IT Department,7,127022
84,2012,3,Sr Backend Engineer,IT Department,7,129036
84,2013,4,Sr Backend Engineer,IT Department,7,131052
84,2014,5,Sr Backend Engineer,IT Department,7,133070
84,2015,6,Sr Backend Engineer,IT Department,7,135090
84,2016,7,Team Lead,IT Department,8,171359
84,2017,8,Team Lead,IT Department,8,187495
84,2018,9,Team Lead,IT Department,8,189521
84,2019,10,Team Lead,IT Department,8,191549
85,2005,1,Associate Data Analyst,Analytics Department,4,67197
85,2006,2,Associate Data Analyst,Analytics Department,4,71209
85,2007,3,Associate Data Analyst,Analytics Department,4,73218
85,2008,4,Associate Data Analyst,Analytics Department,4,75229
85,2009,5,Associate Data Analyst,Analytics Department,4,77242
85,2010,6,Associate Data Analyst,Analytics Department,4,79257
85,2011,7,Data Analyst,Analytics Department,5,89844
85,2012,8,Data Analyst,Analytics Department,5,105940
85,2013,9,Data Analyst,Analytics Department,5,107961
85,2014,10,Data Analyst,Analytics Department,5,109984
85,2015,11,Data Analyst,Analytics Department,5,112009
85,2016,12,Data Analyst II,Analytics Department,6,117097
85,2017,13,Data Analyst II,Analytics Department,6,143318
85,2018,14,Data Analyst II,Analytics Department,6,145349
85,2019,15,Data Analyst II,Analytics Department,6,147382
86,2012,1,Data Analyst II,Analytics Department,6,117117
86,2013,2,Data Analyst II,Analytics Department,6,121143
86,2014,3,Data Analyst II,Analytics Department,6,123159
86,2015,4,Data Analyst II,Analytics Department,6,125177
86,2016,5,Data Analyst II,Analytics Department,6,127197
86,2017,6,Data Analyst II,Analytics Department,6,129219
86,2018,7,Data Scientist,Analytics Department,7,150884
86,2019,8,Data Scientist,Analytics Department,7,167036
87,2006,1,Backend Engineer,IT Department,5,73428
87,2007,2,Backend Engineer,IT Department,5,77442
87,2008,3,Backend Engineer,IT Department,5,79452
87,2009,4,Backend Engineer,IT Department,5,81464
87,2010,5,Backend Engineer,IT Department,5,83478
87,2011,6,Backend Engineer,IT Department,5,85494
87,2012,7,Backend Engineer II,IT Department,6,93210
87,2013,8,Backend Engineer II,IT Department,6,109314
87,2014,9,Backend Engineer II,IT Department,6,111336
87,2015,10,Backend Engineer II,IT Department,6,113360
87,2016,11,Backend Engineer II,IT Department,6,115386
87,2017,12,Sr Backend Engineer,IT Department,7,123075
87,2018,13,Sr Backend Engineer,IT Department,7,149309
87,2019,14,Sr Backend Engineer,IT Department,7,151341
88,2010,1,Associate Data Analyst,Analytics Department,4,67282
88,2011,2,Associate Data Analyst,Analytics Department,4,71304
88,2012,3,Associate Data Analyst,Analytics Department,4,73318
88,2013,4,Associate Data Analyst,Analytics Department,4,75334
88,2014,5,Associate Data Analyst,Analytics Department,4,77352
88,2015,6,Associate Data Analyst,Analytics Department,4,79372
88,2016,7,Data Analyst,Analytics Department,5,89904
88,2017,8,Data Analyst,Analytics Department,5,106040
88,2018,9,Data Analyst,Analytics Department,5,108066
88,2019,10,Data Analyst,Analytics Department,5,110094
89,2009,1,Backend Engineer,IT Department,5,73478
89,2010,2,Backend Engineer,IT Department,5,77498
89,2011,3,Backend Engineer,IT Department,5,79511
89,2012,4,Backend Engineer,IT Department,5,81526
89,2013,5,Backend Engineer,IT Department,5,83543
89,2014,6,Backend Engineer,IT Department,5,85562
89,2015,7,Backend Engineer II,IT Department,6,93260
89,2016,8,Backend Engineer II,IT Department,6,109388
89,2017,9,Backend Engineer II,IT Department,6,111413
89,2018,10,Backend Engineer II,IT Department,6,113440
89,2019,11,Backend Engineer II,IT Department,6,115469
90,2008,1,Backend Engineer II,IT Department,6,93285
90,2009,2,Backend Engineer II,IT Department,6,97303
90,2010,3,Backend Engineer II,IT Department,6,99315
90,2011,4,Backend Engineer II,IT Department,6,101329
90,2012,5,Backend Engineer II,IT Department,6,103345
90,2013,6,Backend Engineer II,IT Department,6,105363
90,2014,7,Sr Backend Engineer,IT Department,7,123150
90,2015,8,Sr Backend Engineer,IT Department,7,139270
90,2016,9,Sr Backend Engineer,IT Department,7,141294
90,2017,10,Sr Backend Engineer,IT Department,7,143320
90,2018,11,Sr Backend Engineer,IT Department,7,145348
90,2019,12,Team Lead,IT Department,8,171479
91,2006,1,Assistant Manager,Administration Department,7,128993
91,2007,2,Assistant Manager,Administration Department,7,133007
91,2008,3,Assistant Manager,Administration Department,7,135017
91,2009,4,Assistant Manager,Administration Department,7,137029
91,2010,5,Assistant Manager,Administration Department,7,139043
91,2011,6,Assistant Manager,Administration Department,7,141059
91,2012,7,Manager,Administration Department,9,159430
91,2013,8,Manager,Administration Department,9,175534
91,2014,9,Manager,Administration Department,9,177556
91,2015,10,Manager,Administration Department,9,179580
91,2016,11,Manager,Administration Department,9,181606
91,2017,12,Sr Manager,Administration Department,10,207324
91,2018,13,Sr Manager,Administration Department,10,233558
91,2019,14,Sr Manager,Administration Department,10,235590
92,2013,1,Associate Frontend Engineer,IT Department,4,53559
92,2014,2,Associate Frontend Engineer,IT Department,4,57587
92,2015,3,Associate Frontend Engineer,IT Department,4,59604
92,2016,4,Associate Frontend Engineer,IT Department,4,61623
92,2017,5,Associate Frontend Engineer,IT Department,4,63644
92,2018,6,Associate Frontend Engineer,IT Department,4,65667
92,2019,7,Frontend Engineer,IT Department,5,69212
93,2012,1,Sr Backend Engineer,IT Department,7,123225
93,2013,2,Sr Backend Engineer,IT Department,7,127251
93,2014,3,Sr Backend Engineer,IT Department,7,129267
93,2015,4,Sr Backend Engineer,IT Department,7,131285
93,2016,5,Sr Backend Engineer,IT Department,7,133305
93,2017,6,Sr Backend Engineer,IT Department,7,135327
93,2018,7,Team Lead,IT Department,8,171539
93,2019,8,Team Lead,IT Department,8,187691
94,2013,1,Backend Engineer,IT Department,5,73603
