id,job_title,department,p_start,start_month,p_end,end_month,grade,salary
750,Associate Data Analyst,Analytics Department,2015.0,11,-99.0,-99,4.0,80547.0
751,Backend Engineer,IT Department,2011.0,9,2017.0,2,5.0,90028.0
751,Backend Engineer II,IT Department,2017.0,2,-99.0,-99,6.0,109810.0
752,Backend Engineer,IT Department,2015.0,6,-99.0,-99,5.0,90053.0
753,Associate Frontend Engineer,IT Department,2010.0,3,2016.0,10,4.0,43064.0
753,Frontend Engineer,IT Department,2016.0,10,-99.0,-99,5.0,52687.0
754,Frontend Engineer,IT Department,2008.0,6,2014.0,9,5.0,52662.0
754,Frontend Engineer II,IT Department,2014.0,9,2019.0,2,6.0,77456.0
754,Sr Frontend Engineer,IT Department,2019.0,2,-99.0,-99,7.0,101332.0
755,Data Analyst II,Analytics Department,2015.0,10,-99.0,-99,6.0,130497.0
756,Backend Engineer,IT Department,2005.0,12,2011.0,9,5.0,90153.0
756,Backend Engineer II,IT Department,2011.0,9,2016.0,7,6.0,109935.0
756,Backend Engineer II,IT Department,2016.0,7,-99.0,-99,6.0,109935.0
757,Frontend Engineer II,IT Department,2010.0,12,2016.0,6,6.0,77381.0
757,Sr Frontend Engineer,IT Department,2016.0,6,-99.0,-99,7.0,101257.0
758,Sr Backend Engineer,IT Department,2016.0,1,-99.0,-99,7.0,139850.0
759,Backend Engineer,IT Department,2008.0,5,2014.0,11,5.0,90228.0
759,Backend Engineer II,IT Department,2014.0,11,2019.0,12,6.0,110010.0
759,Backend Engineer II,IT Department,2019.0,12,-99.0,-99,6.0,110010.0
760,Associate Data Analyst,Analytics Department,2009.0,1,2015.0,8,4.0,80717.0
760,Data Analyst,Analytics Department,2015.0,8,-99.0,-99,5.0,103344.0
761,Sr Backend Engineer,IT Department,2012.0,10,2018.0,8,7.0,139925.0
761,Team Lead,IT Department,2018.0,8,-99.0,-99,8.0,184899.0
762,Associate Frontend Engineer,IT Department,2007.0,7,2013.0,5,4.0,42830.0
762,Frontend Engineer,IT Department,2013.0,5,2018.0,4,5.0,52462.0
762,Frontend Engineer II,IT Department,2018.0,4,-99.0,-99,6.0,77256.0
763,Backend Engineer,IT Department,2014.0,8,-99.0,-99,5.0,90328.0
764,Sr Backend Engineer,IT Department,2017.0,8,-99.0,-99,7.0,140000.0
765,Associate Data Analyst,Analytics Department,2009.0,9,2015.0,5,4.0,80817.0
765,Data Analyst,Analytics Department,2015.0,5,-99.0,-99,5.0,103444.0
766,Sr Backend Engineer,IT Department,2016.0,10,-99.0,-99,7.0,140050.0
767,Backend Engineer,IT Department,2013.0,6,2019.0,12,5.0,90428.0
767,Backend Engineer II,IT Department,2019.0,12,-99.0,-99,6.0,110210.0
768,Associate Data Analyst,Analytics Department,2011.0,3,2017.0,7,4.0,80887.0
768,Data Analyst,Analytics Department,2017.0,7,-99.0,-99,5.0,103504.0
769,Manager,Administration Department,2009.0,2,2015.0,2,9.0,172990.0
769,Sr Manager,Administration Department,2015.0,2,-99.0,-99,10.0,220884.0
770,Sr Backend Engineer,IT Department,2017.0,8,-99.0,-99,7.0,140150.0
771,Data Analyst II,Analytics Department,2016.0,2,-99.0,-99,6.0,130817.0
772,Backend Engineer,IT Department,2005.0,4,2011.0,3,5.0,90553.0
772,Backend Engineer II,IT Department,2011.0,3,2016.0,4,6.0,110335.0
772,Backend Engineer II,IT Department,2016.0,4,-99.0,-99,6.0,110335.0
773,Associate Data Analyst,Analytics Department,2009.0,8,2015.0,9,4.0,80977.0
773,Data Analyst,Analytics Department,2015.0,9,-99.0,-99,5.0,103604.0
774,Backend Engineer,IT Department,2013.0,5,2019.0,3,5.0,90603.0
774,Backend Engineer II,IT Department,2019.0,3,-99.0,-99,6.0,110385.0
775,Sr Backend Engineer,IT Department,2017.0,9,-99.0,-99,7.0,140275.0
776,Sr Backend Engineer,IT Department,2017.0,5,-99.0,-99,7.0,140300.0
777,Data Analyst II,Analytics Department,2011.0,2,2017.0,7,6.0,130937.0
777,Data Scientist,Analytics Department,2017.0,7,-99.0,-99,7.0,164704.0
778,Backend Engineer,IT Department,2009.0,4,2015.0,4,5.0,90703.0
778,Backend Engineer II,IT Department,2015.0,4,-99.0,-99,6.0,110485.0
779,Associate Manager,Administration Department,2007.0,11,2013.0,12,7.0,120530.0
779,Manager,Administration Department,2013.0,12,2018.0,8,9.0,173190.0
779,Manager,Administration Department,2018.0,8,-99.0,-99,9.0,173190.0
780,Associate Frontend Engineer,IT Department,2010.0,10,2016.0,7,4.0,42389.0
780,Frontend Engineer,IT Department,2016.0,7,-99.0,-99,5.0,52012.0
781,Associate Frontend Engineer,IT Department,2011.0,10,2017.0,1,4.0,42367.0
781,Frontend Engineer,IT Department,2017.0,1,-99.0,-99,5.0,51987.0
782,Associate Frontend Engineer,IT Department,2014.0,3,-99.0,-99,4.0,42351.0
783,Sr Backend Engineer,IT Department,2011.0,1,2017.0,3,7.0,140475.0
783,Team Lead,IT Department,2017.0,3,-99.0,-99,8.0,185339.0
784,Associate Data Analyst,Analytics Department,2008.0,8,2014.0,9,4.0,81192.0
784,Data Analyst,Analytics Department,2014.0,9,2019.0,12,5.0,103824.0
784,Data Analyst II,Analytics Department,2019.0,12,-99.0,-99,6.0,131077.0
785,Associate Frontend Engineer,IT Department,2008.0,11,2014.0,5,4.0,42258.0
785,Frontend Engineer,IT Department,2014.0,5,2019.0,8,5.0,51887.0
785,Frontend Engineer II,IT Department,2019.0,8,-99.0,-99,6.0,76681.0
786,Backend Engineer,IT Department,2012.0,10,2018.0,11,5.0,90903.0
786,Backend Engineer II,IT Department,2018.0,11,-99.0,-99,6.0,110685.0
787,Sr Backend Engineer,IT Department,2010.0,10,2016.0,8,7.0,140575.0
787,Team Lead,IT Department,2016.0,8,-99.0,-99,8.0,185419.0
788,Data Analyst II,Analytics Department,2010.0,12,2016.0,3,6.0,131157.0
788,Data Scientist,Analytics Department,2016.0,3,-99.0,-99,7.0,164924.0
789,Sr Backend Engineer,IT Department,2010.0,3,2016.0,2,7.0,140625.0
789,Team Lead,IT Department,2016.0,2,-99.0,-99,8.0,185459.0
790,Data Analyst II,Analytics Department,2015.0,1,-99.0,-99,6.0,131197.0
791,Backend Engineer,IT Department,2010.0,11,2016.0,12,5.0,91028.0
791,Backend Engineer II,IT Department,2016.0,12,-99.0,-99,6.0,110810.0
792,Associate Data Analyst,Analytics Department,2007.0,9,2013.0,1,4.0,81347.0
792,Data Analyst,Analytics Department,2013.0,1,2018.0,6,5.0,103984.0
792,Data Analyst II,Analytics Department,2018.0,6,-99.0,-99,6.0,131237.0
793,Backend Engineer,IT Department,2007.0,5,2013.0,6,5.0,91078.0
793,Backend Engineer II,IT Department,2013.0,6,2018.0,6,6.0,110860.0
793,Backend Engineer II,IT Department,2018.0,6,-99.0,-99,6.0,110860.0
794,Associate Frontend Engineer,IT Department,2013.0,12,2019.0,11,4.0,42048.0
794,Frontend Engineer,IT Department,2019.0,11,-99.0,-99,5.0,51662.0
795,Associate Data Analyst,Analytics Department,2005.0,8,2011.0,3,4.0,81397.0
795,Data Analyst,Analytics Department,2011.0,3,2016.0,4,5.0,104044.0
795,Data Analyst II,Analytics Department,2016.0,4,-99.0,-99,6.0,131297.0
796,Associate Data Analyst,Analytics Department,2008.0,6,2014.0,7,4.0,81432.0
796,Data Analyst,Analytics Department,2014.0,7,2019.0,4,5.0,104064.0
796,Data Analyst II,Analytics Department,2019.0,4,-99.0,-99,6.0,131317.0
797,Backend Engineer,IT Department,2007.0,5,2013.0,2,5.0,91178.0
797,Backend Engineer II,IT Department,2013.0,2,2018.0,11,6.0,110960.0
797,Backend Engineer II,IT Department,2018.0,11,-99.0,-99,6.0,110960.0
798,Associate Manager,Administration Department,2006.0,4,2012.0,3,7.0,121189.0
798,Manager,Administration Department,2012.0,3,2017.0,8,9.0,173570.0
798,Manager,Administration Department,2017.0,8,-99.0,-99,9.0,173570.0
799,Backend Engineer II,IT Department,2009.0,5,2015.0,8,6.0,111010.0
799,Sr Backend Engineer,IT Department,2015.0,8,-99.0,-99,7.0,140875.0
800,Sr Backend Engineer,IT Department,2017.0,8,-99.0,-99,7.0,140900.0
801,Associate Data Analyst,Analytics Department,2013.0,12,2019.0,9,4.0,81557.0
801,Data Analyst,Analytics Department,2019.0,9,-99.0,-99,5.0,104164.0
802,Associate Data Analyst,Analytics Department,2009.0,4,2015.0,9,4.0,81557.0
802,Data Analyst,Analytics Department,2015.0,9,-99.0,-99,5.0,104184.0
803,Sr Manager,Administration Department,2012.0,2,2018.0,1,10.0,221564.0
803,Director,Administration Department,2018.0,1,-99.0,-99,12.0,438658.0
804,Sr Backend Engineer,IT Department,2017.0,5,-99.0,-99,7.0,141000.0
805,Frontend Engineer II,IT Department,2017.0,12,-99.0,-99,6.0,76181.0
806,Sr Backend Engineer,IT Department,2017.0,8,-99.0,-99,7.0,141050.0
807,Data Analyst II,Analytics Department,2010.0,4,2016.0,5,6.0,131537.0
807,Data Scientist,Analytics Department,2016.0,5,-99.0,-99,7.0,165304.0
808,Data Analyst II,Analytics Department,2016.0,12,-99.0,-99,6.0,131557.0
809,Associate Frontend Engineer,IT Department,2015.0,1,-99.0,-99,4.0,41679.0
810,Data Analyst II,Analytics Department,2012.0,5,2018.0,12,6.0,131597.0
810,Data Scientist,Analytics Department,2018.0,12,-99.0,-99,7.0,165364.0
811,Backend Engineer,IT Department,2010.0,6,2016.0,12,5.0,91528.0
811,Backend Engineer II,IT Department,2016.0,12,-99.0,-99,6.0,111310.0
812,Sr Backend Engineer,IT Department,2011.0,8,2017.0,6,7.0,141200.0
812,Team Lead,IT Department,2017.0,6,-99.0,-99,8.0,185919.0
813,Associate Data Analyst,Analytics Department,2010.0,4,2016.0,3,4.0,81782.0
813,Data Analyst,Analytics Department,2016.0,3,-99.0,-99,5.0,104404.0
814,Backend Engineer,IT Department,2014.0,4,-99.0,-99,5.0,91603.0
815,Associate Manager,Administration Department,2008.0,3,2014.0,7,7.0,121796.0
815,Manager,Administration Department,2014.0,7,2019.0,12,9.0,173910.0
815,Manager,Administration Department,2019.0,12,-99.0,-99,9.0,173910.0
816,Backend Engineer,IT Department,2015.0,4,-99.0,-99,5.0,91653.0
817,Associate Frontend Engineer,IT Department,2009.0,5,2015.0,12,4.0,41461.0
817,Frontend Engineer,IT Department,2015.0,12,-99.0,-99,5.0,51087.0
818,Data Analyst II,Analytics Department,2017.0,8,-99.0,-99,6.0,131757.0
819,Backend Engineer,IT Department,2009.0,5,2015.0,2,5.0,91728.0
819,Backend Engineer II,IT Department,2015.0,2,-99.0,-99,6.0,111510.0
820,Sr Backend Engineer,IT Department,2016.0,10,-99.0,-99,7.0,141400.0
821,Sr Manager,Administration Department,2011.0,1,2017.0,5,10.0,221924.0
821,Director,Administration Department,2017.0,5,-99.0,-99,12.0,439018.0
822,Frontend Engineer II,IT Department,2011.0,4,2017.0,9,6.0,75756.0
822,Sr Frontend Engineer,IT Department,2017.0,9,-99.0,-99,7.0,99632.0
823,Frontend Engineer II,IT Department,2011.0,2,2017.0,5,6.0,75731.0
823,Sr Frontend Engineer,IT Department,2017.0,5,-99.0,-99,7.0,99607.0
824,Sr Backend Engineer,IT Department,2015.0,7,-99.0,-99,7.0,141500.0
825,Backend Engineer,IT Department,2015.0,7,-99.0,-99,5.0,91878.0
826,Backend Engineer,IT Department,2014.0,4,-99.0,-99,5.0,91903.0
827,Associate Data Analyst,Analytics Department,2013.0,1,2019.0,10,4.0,82077.0
827,Data Analyst,Analytics Department,2019.0,10,-99.0,-99,5.0,104684.0
828,Associate Data Analyst,Analytics Department,2014.0,5,-99.0,-99,4.0,82102.0
829,Associate Manager,Administration Department,2008.0,7,2014.0,10,7.0,122286.0
829,Manager,Administration Department,2014.0,10,2019.0,9,9.0,174190.0
829,Manager,Administration Department,2019.0,9,-99.0,-99,9.0,174190.0
830,Backend Engineer,IT Department,2007.0,4,2013.0,2,5.0,92003.0
830,Backend Engineer II,IT Department,2013.0,2,2018.0,7,6.0,111785.0
830,Backend Engineer II,IT Department,2018.0,7,-99.0,-99,6.0,111785.0
831,Backend Engineer,IT Department,2011.0,6,2017.0,7,5.0,92028.0
831,Backend Engineer II,IT Department,2017.0,7,-99.0,-99,6.0,111810.0
832,Associate Data Analyst,Analytics Department,2009.0,8,2015.0,12,4.0,82157.0
832,Data Analyst,Analytics Department,2015.0,12,-99.0,-99,5.0,104784.0
833,Data Analyst II,Analytics Department,2012.0,7,2018.0,1,6.0,132057.0
833,Data Scientist,Analytics Department,2018.0,1,-99.0,-99,7.0,165824.0
834,Backend Engineer II,IT Department,2008.0,2,2014.0,5,6.0,111885.0
834,Sr Backend Engineer,IT Department,2014.0,5,2019.0,3,7.0,141750.0
834,Sr Backend Engineer,IT Department,2019.0,3,-99.0,-99,7.0,141750.0
835,Associate Manager,Administration Department,2011.0,2,2017.0,6,7.0,122514.0
835,Manager,Administration Department,2017.0,6,-99.0,-99,9.0,174310.0
836,Backend Engineer,IT Department,2010.0,1,2016.0,8,5.0,92153.0
836,Backend Engineer II,IT Department,2016.0,8,-99.0,-99,6.0,111935.0
837,Backend Engineer,IT Department,2015.0,12,-99.0,-99,5.0,92178.0
838,Sr Manager,Administration Department,2011.0,2,2017.0,5,10.0,222264.0
838,Director,Administration Department,2017.0,5,-99.0,-99,12.0,439358.0
839,Associate Frontend Engineer,IT Department,2015.0,6,-99.0,-99,4.0,40929.0
840,Backend Engineer,IT Department,2016.0,4,-99.0,-99,5.0,92253.0
841,Backend Engineer,IT Department,2015.0,12,-99.0,-99,5.0,92278.0
842,Associate Data Analyst,Analytics Department,2013.0,10,2019.0,11,4.0,82377.0
842,Data Analyst,Analytics Department,2019.0,11,-99.0,-99,5.0,104984.0
843,Associate Data Analyst,Analytics Department,2006.0,9,2012.0,9,4.0,82362.0
843,Data Analyst,Analytics Department,2012.0,9,2017.0,12,5.0,105004.0
843,Data Analyst II,Analytics Department,2017.0,12,-99.0,-99,6.0,132257.0
844,Backend Engineer,IT Department,2009.0,4,2015.0,8,5.0,92353.0
844,Backend Engineer II,IT Department,2015.0,8,-99.0,-99,6.0,112135.0
845,Associate Data Analyst,Analytics Department,2014.0,12,-99.0,-99,4.0,82442.0
846,Frontend Engineer II,IT Department,2012.0,4,2018.0,9,6.0,75156.0
846,Sr Frontend Engineer,IT Department,2018.0,9,-99.0,-99,7.0,99032.0
847,Associate Frontend Engineer,IT Department,2012.0,12,2018.0,11,4.0,40720.0
847,Frontend Engineer,IT Department,2018.0,11,-99.0,-99,5.0,50337.0
848,Associate Data Analyst,Analytics Department,2011.0,2,2017.0,12,4.0,82487.0
848,Data Analyst,Analytics Department,2017.0,12,-99.0,-99,5.0,105104.0
849,Sr Backend Engineer,IT Department,2017.0,8,-99.0,-99,7.0,142125.0
850,Data Analyst II,Analytics Department,2012.0,3,2018.0,3,6.0,132397.0
850,Data Scientist,Analytics Department,2018.0,3,-99.0,-99,7.0,166164.0
851,Backend Engineer,IT Department,2013.0,10,2019.0,5,5.0,92528.0
851,Backend Engineer II,IT Department,2019.0,5,-99.0,-99,6.0,112310.0
852,Associate Frontend Engineer,IT Department,2008.0,6,2014.0,12,4.0,40583.0
852,Frontend Engineer,IT Department,2014.0,12,2019.0,12,5.0,50212.0
852,Frontend Engineer II,IT Department,2019.0,12,-99.0,-99,6.0,75006.0
853,Sr Backend Engineer,IT Department,2014.0,7,-99.0,-99,7.0,142225.0
854,Backend Engineer,IT Department,2014.0,7,-99.0,-99,5.0,92603.0
855,Associate Data Analyst,Analytics Department,2009.0,6,2015.0,7,4.0,82617.0
855,Data Analyst,Analytics Department,2015.0,7,-99.0,-99,5.0,105244.0
856,Data Analyst II,Analytics Department,2012.0,9,2018.0,9,6.0,132517.0
856,Data Scientist,Analytics Department,2018.0,9,-99.0,-99,7.0,166284.0
857,Sr Backend Engineer,IT Department,2012.0,10,2018.0,9,7.0,142325.0
857,Team Lead,IT Department,2018.0,9,-99.0,-99,8.0,186819.0
858,Sr Backend Engineer,IT Department,2015.0,8,-99.0,-99,7.0,142350.0
859,Data Analyst II,Analytics Department,2012.0,10,2018.0,6,6.0,132577.0
859,Data Scientist,Analytics Department,2018.0,6,-99.0,-99,7.0,166344.0
860,Backend Engineer,IT Department,2011.0,1,2017.0,4,5.0,92753.0
860,Backend Engineer II,IT Department,2017.0,4,-99.0,-99,6.0,112535.0
861,Associate Frontend Engineer,IT Department,2013.0,8,2019.0,8,4.0,40373.0
861,Frontend Engineer,IT Department,2019.0,8,-99.0,-99,5.0,49987.0
862,Sr Manager,Administration Department,2010.0,10,2016.0,3,10.0,222744.0
862,Director,Administration Department,2016.0,3,-99.0,-99,12.0,439838.0
863,Sr Backend Engineer,IT Department,2017.0,3,-99.0,-99,7.0,142475.0
864,Sr Backend Engineer,IT Department,2016.0,8,-99.0,-99,7.0,142500.0
865,Sr Backend Engineer,IT Department,2016.0,5,-99.0,-99,7.0,142525.0
866,Backend Engineer,IT Department,2010.0,10,2016.0,2,5.0,92903.0
866,Backend Engineer II,IT Department,2016.0,2,-99.0,-99,6.0,112685.0
867,Sr Backend Engineer,IT Department,2017.0,3,-99.0,-99,7.0,142575.0
868,Associate Frontend Engineer,IT Department,2009.0,1,2015.0,4,4.0,40186.0
868,Frontend Engineer,IT Department,2015.0,4,-99.0,-99,5.0,49812.0
869,Sr Backend Engineer,IT Department,2014.0,3,-99.0,-99,7.0,142625.0
870,Data Analyst II,Analytics Department,2012.0,6,2018.0,11,6.0,132797.0
870,Data Scientist,Analytics Department,2018.0,11,-99.0,-99,7.0,166564.0
871,Associate Frontend Engineer,IT Department,2009.0,5,2015.0,7,4.0,40111.0
871,Frontend Engineer,IT Department,2015.0,7,-99.0,-99,5.0,49737.0
872,Sr Backend Engineer,IT Department,2010.0,8,2016.0,12,7.0,142700.0
872,Team Lead,IT Department,2016.0,12,-99.0,-99,8.0,187119.0
873,Sr Backend Engineer,IT Department,2017.0,6,-99.0,-99,7.0,142725.0
874,Data Analyst II,Analytics Department,2011.0,2,2017.0,5,6.0,132877.0
874,Data Scientist,Analytics Department,2017.0,5,-99.0,-99,7.0,166644.0
875,Associate Data Analyst,Analytics Department,2014.0,8,-99.0,-99,4.0,83042.0
876,Frontend Engineer II,IT Department,2011.0,3,2017.0,2,6.0,74406.0
876,Sr Frontend Engineer,IT Department,2017.0,2,-99.0,-99,7.0,98282.0
877,Backend Engineer,IT Department,2006.0,8,2012.0,6,5.0,93178.0
877,Backend Engineer II,IT Department,2012.0,6,2017.0,8,6.0,112960.0
877,Backend Engineer II,IT Department,2017.0,8,-99.0,-99,6.0,112960.0
878,Associate Manager,Administration Department,2011.0,5,2017.0,1,7.0,124019.0
878,Manager,Administration Department,2017.0,1,-99.0,-99,9.0,175170.0
879,Backend Engineer,IT Department,2010.0,6,2016.0,6,5.0,93228.0
879,Backend Engineer II,IT Department,2016.0,6,-99.0,-99,6.0,113010.0
880,Data Analyst II,Analytics Department,2012.0,1,2018.0,2,6.0,132997.0
880,Data Scientist,Analytics Department,2018.0,2,-99.0,-99,7.0,166764.0
881,Data Analyst II,Analytics Department,2011.0,6,2017.0,10,6.0,133017.0
881,Data Scientist,Analytics Department,2017.0,10,-99.0,-99,7.0,166784.0
882,Backend Engineer,IT Department,2011.0,5,2017.0,6,5.0,93303.0
882,Backend Engineer II,IT Department,2017.0,6,-99.0,-99,6.0,113085.0
883,Associate Data Analyst,Analytics Department,2012.0,9,2018.0,7,4.0,83192.0
883,Data Analyst,Analytics Department,2018.0,7,-99.0,-99,5.0,105804.0
884,Backend Engineer II,IT Department,2008.0,5,2014.0,1,6.0,113135.0
884,Sr Backend Engineer,IT Department,2014.0,1,2019.0,3,7.0,143000.0
884,Sr Backend Engineer,IT Department,2019.0,3,-99.0,-99,7.0,143000.0
885,Frontend Engineer II,IT Department,2012.0,11,2018.0,8,6.0,74181.0
885,Sr Frontend Engineer,IT Department,2018.0,8,-99.0,-99,7.0,98057.0
886,Sr Backend Engineer,IT Department,2016.0,3,-99.0,-99,7.0,143050.0
887,Sr Backend Engineer,IT Department,2017.0,9,-99.0,-99,7.0,143075.0
888,Sr Manager,Administration Department,2014.0,9,-99.0,-99,10.0,223264.0
889,Data Analyst II,Analytics Department,2016.0,8,-99.0,-99,6.0,133177.0
890,Data Analyst II,Analytics Department,2016.0,1,-99.0,-99,6.0,133197.0
891,Associate Frontend Engineer,IT Department,2010.0,10,2016.0,11,4.0,39614.0
891,Frontend Engineer,IT Department,2016.0,11,-99.0,-99,5.0,49237.0
892,Associate Data Analyst,Analytics Department,2013.0,12,2019.0,7,4.0,83377.0
892,Data Analyst,Analytics Department,2019.0,7,-99.0,-99,5.0,105984.0
893,Associate Data Analyst,Analytics Department,2009.0,8,2015.0,5,4.0,83377.0
893,Data Analyst,Analytics Department,2015.0,5,-99.0,-99,5.0,106004.0
894,Associate Manager,Administration Department,2013.0,5,2019.0,5,7.0,124591.0
894,Manager,Administration Department,2019.0,5,-99.0,-99,9.0,175490.0
895,Backend Engineer,IT Department,2009.0,5,2015.0,4,5.0,93628.0
895,Backend Engineer II,IT Department,2015.0,4,-99.0,-99,6.0,113410.0
896,Sr Manager,Administration Department,2017.0,5,-99.0,-99,10.0,223424.0
897,Backend Engineer,IT Department,2011.0,7,2017.0,2,5.0,93678.0
897,Backend Engineer II,IT Department,2017.0,2,-99.0,-99,6.0,113460.0
898,Associate Data Analyst,Analytics Department,2009.0,9,2015.0,5,4.0,83477.0
898,Data Analyst,Analytics Department,2015.0,5,-99.0,-99,5.0,106104.0
899,Backend Engineer II,IT Department,2008.0,2,2014.0,4,6.0,113510.0
899,Sr Backend Engineer,IT Department,2014.0,4,2019.0,6,7.0,143375.0
899,Sr Backend Engineer,IT Department,2019.0,6,-99.0,-99,7.0,143375.0
900,Associate Data Analyst,Analytics Department,2009.0,11,2015.0,2,4.0,83517.0
900,Data Analyst,Analytics Department,2015.0,2,-99.0,-99,5.0,106144.0
901,Backend Engineer,IT Department,2009.0,3,2015.0,12,5.0,93778.0
901,Backend Engineer II,IT Department,2015.0,12,-99.0,-99,6.0,113560.0
902,Associate Data Analyst,Analytics Department,2013.0,5,2019.0,12,4.0,83577.0
902,Data Analyst,Analytics Department,2019.0,12,-99.0,-99,5.0,106184.0
903,Data Analyst II,Analytics Department,2014.0,9,-99.0,-99,6.0,133457.0
904,Sr Backend Engineer,IT Department,2016.0,7,-99.0,-99,7.0,143500.0
905,Associate Data Analyst,Analytics Department,2009.0,9,2015.0,4,4.0,83617.0
905,Data Analyst,Analytics Department,2015.0,4,-99.0,-99,5.0,106244.0
906,Associate Frontend Engineer,IT Department,2009.0,11,2015.0,9,4.0,39236.0
906,Frontend Engineer,IT Department,2015.0,9,-99.0,-99,5.0,48862.0
907,Associate Data Analyst,Analytics Department,2015.0,4,-99.0,-99,4.0,83687.0
908,Associate Data Analyst,Analytics Department,2006.0,8,2012.0,4,4.0,83662.0
908,Data Analyst,Analytics Department,2012.0,4,2017.0,3,5.0,106304.0
908,Data Analyst II,Analytics Department,2017.0,3,-99.0,-99,6.0,133557.0
909,Data Analyst II,Analytics Department,2016.0,2,-99.0,-99,6.0,133577.0
910,Sr Backend Engineer,IT Department,2011.0,4,2017.0,3,7.0,143650.0
910,Team Lead,IT Department,2017.0,3,-99.0,-99,8.0,187879.0
911,Sr Backend Engineer,IT Department,2014.0,9,-99.0,-99,7.0,143675.0
912,Data Analyst II,Analytics Department,2010.0,9,2016.0,4,6.0,133637.0
912,Data Scientist,Analytics Department,2016.0,4,-99.0,-99,7.0,167404.0
913,Backend Engineer,IT Department,2011.0,5,2017.0,4,5.0,94078.0
913,Backend Engineer II,IT Department,2017.0,4,-99.0,-99,6.0,113860.0
914,Sr Backend Engineer,IT Department,2016.0,2,-99.0,-99,7.0,143750.0
915,Data Analyst II,Analytics Department,2017.0,5,-99.0,-99,6.0,133697.0
916,Associate Data Analyst,Analytics Department,2018.0,12,-99.0,-99,4.0,83882.0
917,Frontend Engineer II,IT Department,2017.0,9,-99.0,-99,6.0,73381.0
918,Sr Backend Engineer,IT Department,2016.0,9,-99.0,-99,7.0,143850.0
919,Backend Engineer,IT Department,2006.0,11,2012.0,11,5.0,94228.0
919,Backend Engineer II,IT Department,2012.0,11,2017.0,10,6.0,114010.0
919,Backend Engineer II,IT Department,2017.0,10,-99.0,-99,6.0,114010.0
920,Data Analyst II,Analytics Department,2010.0,6,2016.0,2,6.0,133797.0
920,Data Scientist,Analytics Department,2016.0,2,-99.0,-99,7.0,167564.0
921,Sr Backend Engineer,IT Department,2012.0,1,2018.0,1,7.0,143925.0
921,Team Lead,IT Department,2018.0,1,-99.0,-99,8.0,188099.0
922,Sr Manager,Administration Department,2010.0,10,2016.0,1,10.0,223944.0
922,Director,Administration Department,2016.0,1,-99.0,-99,12.0,441038.0
923,Frontend Engineer II,IT Department,2017.0,1,-99.0,-99,6.0,73231.0
924,Sr Backend Engineer,IT Department,2011.0,6,2017.0,2,7.0,144000.0
924,Team Lead,IT Department,2017.0,2,-99.0,-99,8.0,188159.0
925,Backend Engineer,IT Department,2010.0,12,2016.0,11,5.0,94378.0
925,Backend Engineer II,IT Department,2016.0,11,-99.0,-99,6.0,114160.0
926,Backend Engineer,IT Department,2012.0,2,2018.0,3,5.0,94403.0
926,Backend Engineer II,IT Department,2018.0,3,-99.0,-99,6.0,114185.0
927,Backend Engineer,IT Department,2009.0,2,2015.0,2,5.0,94428.0
927,Backend Engineer II,IT Department,2015.0,2,-99.0,-99,6.0,114210.0
928,Backend Engineer,IT Department,2009.0,6,2015.0,11,5.0,94453.0
928,Backend Engineer II,IT Department,2015.0,11,-99.0,-99,6.0,114235.0
929,Sr Backend Engineer,IT Department,2010.0,8,2016.0,3,7.0,144125.0
929,Team Lead,IT Department,2016.0,3,-99.0,-99,8.0,188259.0
930,Sr Backend Engineer,IT Department,2011.0,9,2017.0,4,7.0,144150.0
930,Team Lead,IT Department,2017.0,4,-99.0,-99,8.0,188279.0
931,Frontend Engineer II,IT Department,2017.0,9,-99.0,-99,6.0,73031.0
932,Backend Engineer,IT Department,2008.0,9,2014.0,9,5.0,94553.0
932,Backend Engineer II,IT Department,2014.0,9,2019.0,9,6.0,114335.0
932,Backend Engineer II,IT Department,2019.0,9,-99.0,-99,6.0,114335.0
933,Backend Engineer,IT Department,2005.0,1,2011.0,3,5.0,94578.0
933,Backend Engineer II,IT Department,2011.0,3,2016.0,6,6.0,114360.0
933,Backend Engineer II,IT Department,2016.0,6,-99.0,-99,6.0,114360.0
934,Associate Data Analyst,Analytics Department,2014.0,3,-99.0,-99,4.0,84222.0
935,Backend Engineer,IT Department,2007.0,3,2013.0,10,5.0,94628.0
935,Backend Engineer II,IT Department,2013.0,10,2018.0,9,6.0,114410.0
935,Backend Engineer II,IT Department,2018.0,9,-99.0,-99,6.0,114410.0
936,Backend Engineer,IT Department,2008.0,12,2014.0,3,5.0,94653.0
936,Backend Engineer II,IT Department,2014.0,3,2019.0,11,6.0,114435.0
936,Backend Engineer II,IT Department,2019.0,11,-99.0,-99,6.0,114435.0
937,Backend Engineer,IT Department,2018.0,12,-99.0,-99,5.0,94678.0
938,Backend Engineer,IT Department,2011.0,3,2017.0,9,5.0,94703.0
938,Backend Engineer II,IT Department,2017.0,9,-99.0,-99,6.0,114485.0
939,Associate Data Analyst,Analytics Department,2013.0,11,2019.0,12,4.0,84317.0
939,Data Analyst,Analytics Department,2019.0,12,-99.0,-99,5.0,106924.0
940,Sr Manager,Administration Department,2010.0,9,2016.0,10,10.0,224304.0
940,Director,Administration Department,2016.0,10,-99.0,-99,12.0,441398.0
941,Backend Engineer,IT Department,2009.0,7,2015.0,6,5.0,94778.0
941,Backend Engineer II,IT Department,2015.0,6,-99.0,-99,6.0,114560.0
